"id","name","type","typeCode","bizType","address","gcj02_lng","gcj02_lat","wgs84_lng","wgs84_lat","tel","provinceName","cityName","adName"
"B0FFHF57GU","上海市崇明区正大中学","科教文化服务;学校;中学","141202","[]","石岛路388","121.622254","31.532187","121.61801838692642","31.534287561354414","021-59421003","上海市","上海市","崇明区"
"B00156EBV3","上海市横沙中学","科教文化服务;学校;中学","141202","[]","横沙乡民东路1503号","121.847763","31.342858","121.84356291000859","31.344956571218738","021-56896229;021-56890183","上海市","上海市","崇明区"
"B00155IRGA","上海市浦东新区今日学校","科教文化服务;学校;中学","141202","[]","南汇新城镇三三公路4958号","121.903455","30.95254","121.89937119443697","30.954890703569603","021-58292770;021-58291219","上海市","上海市","浦东新区"
"B00155ITSL","上海市新港中学","科教文化服务;学校;中学","141202","[]","新欣东路64","121.869938","30.983668","121.86581485924513","30.98597986590603","021-58196829;021-58196189","上海市","上海市","浦东新区"
"B00155IOJS","上海市书院中学","科教文化服务;学校;中学","141202","[]","书院镇石皮泐路76号","121.864341","30.928449","121.86021174757956","30.930786347055854","021-58061444","上海市","上海市","浦东新区"
"B00155N99H","上海中学东校","科教文化服务;学校;中学","141202","[]","环湖西三路1398号","121.921173","30.907098","121.91709015704473","30.909467228935924","021-20943321;021-20943361","上海市","上海市","浦东新区"
"B00150854E","上海市老港中学","科教文化服务;学校;中学","141202","[]","建中路1001号","121.844449","31.027233","121.84026696839845","31.02948005153081","021-58051045","上海市","上海市","浦东新区"
"B0FFGVLL88","上海市临港实验中学","科教文化服务;学校;中学","141202","[]","花柏路455号","121.905246","30.904255","121.90116657491018","30.906634078761282","021-20782110","上海市","上海市","浦东新区"
"B0FFGVLV3L","上海市临港第一中学","科教文化服务;学校;中学","141202","[]","马樱丹路116号","121.919542","30.883802","121.91546197939019","30.886186269456694","[]","上海市","上海市","浦东新区"
"B0015075A3","上海市万祥学校","科教文化服务;学校;中学","141202","[]","万牧路155号","121.823063","30.967094","121.81883169581793","30.96933680423541","021-58046443","上海市","上海市","浦东新区"
"B0HGZS3GJF","上海市浦东新区建平临港中学","科教文化服务;学校;中学","141202","[]","南汇新城镇紫荆花路299号","121.914008","30.896677","121.9099290730876","30.89905745268642","[]","上海市","上海市","浦东新区"
"B0HUYXU8OZ","上海市南汇第一中学(临港校区)","科教文化服务;学校;中学","141202","[]","南汇新城镇马樱丹路116号","121.919670","30.883117","121.9155899665359","30.885501567236464","021-20903655","上海市","上海市","浦东新区"
"B00150854F","上海市南汇第一中学","科教文化服务;学校;中学","141202","[]","卫星东路16号","121.758767","31.04454","121.75441053180327","31.046654983694953","021-58022940","上海市","上海市","浦东新区"
"B001556RYP","上海市大团中学","科教文化服务;学校;中学","141202","[]","永定南路304弄20号","121.742834","30.96713","121.73847834743053","30.969290256646488","021-58081005;021-58083542","上海市","上海市","浦东新区"
"B001508543","上海海洋大学附属大团高级中学","科教文化服务;学校;中学","141202","[]","南芦公路999号","121.750171","30.962012","121.74581698593133","30.964174213025174","021-58084099","上海市","上海市","浦东新区"
"B00156EKC1","上海市南汇第四中学","科教文化服务;学校;中学","141202","[]","沿河泾南路18号","121.761745","31.0445","121.75739084813547","31.04661611496285","021-58001680","上海市","上海市","浦东新区"
"B0FFH6SU4A","上海市东海学校","科教文化服务;学校;中学","141202","[]","祝桥镇东海图海路36号","121.812529","31.090664","121.80826100229999","31.092815548429673","021-68266560;021-58107250","上海市","上海市","浦东新区"
"B00157I4RG","上海市秋萍学校","科教文化服务;学校;中学","141202","[]","南汇新城镇芦潮港镇芦云路5号","121.851195","30.877529","121.84704138014034","30.879876090193147","[]","上海市","上海市","浦东新区"
"B00156OCN9","上海市泥城中学","科教文化服务;学校;中学","141202","[]","泥城路6号","121.829807","30.904795","121.82559810168254","30.907087399175573","021-58078424","上海市","上海市","浦东新区"
"B0HA67BHK8","上海建桥国际高中","科教文化服务;学校;中学","141202","[]","上海市浦东新区沪城环路1111号","121.887442","30.892181","121.88335183314913","30.894563113861526","021-38128012","上海市","上海市","浦东新区"
"B0G2159KHL","上海中学东校高中部","科教文化服务;学校;中学","141202","[]","橄榄路339号","121.913486","30.889202","121.90940779739267","30.89158711855661","[]","上海市","上海市","浦东新区"
"B00150768D","上海市黄路学校","科教文化服务;学校;中学","141202","[]","观海路61号","121.780943","31.023178","121.77661447566963","31.02532126099802","[]","上海市","上海市","浦东新区"
"B001557FV5","松江区李塔汇学校","科教文化服务;学校;中学","141202","[]","塔汇路150号","121.180446","30.966165","121.17596195097062","30.968255007399577","021-57842183","上海市","上海市","松江区"
"B00155HU64","松江二中","科教文化服务;学校;中学","141202","[]","中山街道邱家湾路20号","121.245471","31.00839","121.24106407857397","31.010531785736468","021-57831383;021-57832619","上海市","上海市","松江区"
"B0FFHGFP84","上海对外经贸大学附属松江实验学校","科教文化服务;学校;中学","141202","[]","辰塔路与乐都西路十字交叉口西南角","121.18474","31.011844","121.18026063809786","31.013914926818842","[]","上海市","上海市","松江区"
"B001576CQH","松江区石湖荡松塔中学","科教文化服务;学校;中学","141202","[]","育新路699号松江区石湖荡镇党校","121.180864","30.968290","121.1763806106623","30.970379523263045","[]","上海市","上海市","松江区"
"B0G0ABPXB0","上海市松江区立达中学","科教文化服务;学校;中学","141202","[]","松汇西路秀南街87号","121.211449","31.005066","121.207016307744","31.007183761571653","[]","上海市","上海市","松江区"
"B00156D221","九峰实验学校","科教文化服务;学校;中学","141202","[]","中山街道方塔北路319号","121.247199","31.010551","121.24279195606175","31.0126917304232","021-57836125","上海市","上海市","松江区"
"B00155FILW","中山永丰实验学校","科教文化服务;学校;中学","141202","[]","中山西路140号","121.214836","31.007449","121.21040763499424","31.00956963679635","021-57812026","上海市","上海市","松江区"
"B001539A38","松江区第六中学","科教文化服务;学校;中学","141202","[]","中山二路200号","121.22945","31.011308","121.22503622987081","31.01344078599091","021-57810504","上海市","上海市","松江区"
"B0FFLEL2Z3","松江七中(初三年级)","科教文化服务;学校;中学","141202","[]","中山中路706弄-9原松江实验小学","121.222873","31.007835","121.218453785009","31.00996419339322","[]","上海市","上海市","松江区"
"B0FFHPC2OG","松江二中(集团)初级中学","科教文化服务;学校;中学","141202","[]","邱家湾路20号松江二中","121.245857","31.009948","121.24144997215438","31.01208892764517","021-57833817","上海市","上海市","松江区"
"B00155LCQH","上海师范大学附属外国语中学","科教文化服务;学校;中学","141202","[]","永丰街道仓丰路99号","121.212907","31.009071","121.20847596495142","31.011188286535834","021-67717111;021-67717078","上海市","上海市","松江区"
"B001544453","立达中学","科教文化服务;学校;中学","141202","[]","松汇西路1260号","121.213428","31.004144","121.2089980758442","31.006264842940226","021-57828061","上海市","上海市","松江区"
"B00154CE93","松江区仓桥学校","科教文化服务;学校;中学","141202","[]","仓汇路336号","121.204135","31.007601","121.19969112817043","31.00970699246289","021-67815401","上海市","上海市","松江区"
"B0G1G1QM88","华实高级中学","科教文化服务;学校;中学","141202","[]","江学路与文诚路交叉口南220米","121.212408","31.030172","121.20797451292002","31.03227629320106","[]","上海市","上海市","松江区"
"B001509B94","松江一中","科教文化服务;学校;中学","141202","[]","松汇中路601号","121.233962","31.002931","121.22955187801163","31.005071712985483","021-57822996","上海市","上海市","松江区"
"B00154D78C","上海交大南洋中学","科教文化服务;学校;中学","141202","[]","亭林镇松隐大街100号上海交大","121.245105","30.891824","121.2407078150617","30.89403461015027","021-57381777","上海市","上海市","金山区"
"B00155EFB6","华东师范大学松江实验高级中学","科教文化服务;学校;中学","141202","[]","江学路450号","121.213732","31.03097","121.20930021947028","31.033075503030837","021-67712078","上海市","上海市","松江区"
"B001552U12","民乐学校","科教文化服务;学校;中学","141202","[]","人民北路439号","121.224713","31.018983","121.22029462041024","31.021107372218648","021-67724259","上海市","上海市","松江区"
"B0FFG8TSFB","松江二中(集团)初级中学分校","科教文化服务;学校;中学","141202","[]","松江工业区美能达路601-10号","121.245869","31.020443","121.2414610914541","31.02257777253781","[]","上海市","上海市","松江区"
"B00155DCPV","松江第七中学","科教文化服务;学校;中学","141202","[]","岳阳街道谷阳北路333号","121.234507","31.016008","121.23009607904044","31.0181413395082","021-57822975","上海市","上海市","松江区"
"B00154AF4C","崇明区实验中学(西园校区)","科教文化服务;学校;中学","141202","[]","城桥镇西园路237号","121.390496","31.627356","121.38581311286634","31.629099713820636","021-59613950","上海市","上海市","崇明区"
"B0015576X4","上海市嘉定区娄塘学校","科教文化服务;学校;中学","141202","[]","娄塘镇娄塘路789号","121.214267","31.432351","121.20980186060146","31.43427909413692","021-59543570","上海市","上海市","嘉定区"
"B001508410","罗泾中学","科教文化服务;学校;中学","141202","[]","潘泾路6000号","121.335246","31.483222","121.33066485948792","31.485053304829933","021-66870108","上海市","上海市","宝山区"
"B00155K005","上海市高桥中学","科教文化服务;学校;中学","141202","[]","季景北路859号","121.582345","31.348043","121.57812469431865","31.350192900036642","021-58671938","上海市","上海市","浦东新区"
"B00155HX21","上海市东沟实验学校","科教文化服务;学校;中学","141202","[]","东波路268号上海市东沟实验学校附近","121.581926","31.282988","121.57771067193613","31.285162065238207","021-50694602;021-50694606","上海市","上海市","浦东新区"
"B00155HDQL","上海师范大学附属高桥实验中学","科教文化服务;学校;中学","141202","[]","莱阳路4086号","121.580458","31.336634","121.57623667097988","31.338786477737976","021-58626355;021-58626373","上海市","上海市","浦东新区"
"B00150848C","上海市杨园中学","科教文化服务;学校;中学","141202","[]","上游村卢家宅50号","121.630687","31.307989","121.62646100550374","31.310136437462823","021-68481818","上海市","上海市","浦东新区"
"B001508420","上海市民办外高桥中学","科教文化服务;学校;中学","141202","[]","高桥镇欧高路钟家弄74号","121.576129","31.356846","121.57190077771924","31.358987836715567","[]","上海市","上海市","浦东新区"
"B001522CED","上海市金川中学","科教文化服务;学校;中学","141202","[]","莱阳路588号(利津路376号)","121.583833","31.27617","121.57962008290126","31.278348149968735","021-58462360","上海市","上海市","浦东新区"
"B0HRUSGXQ3","进才森兰实验中学","科教文化服务;学校;中学","141202","[]","繁锦路1208号","121.585562","31.307559","121.58134799242207","31.309725541403992","[]","上海市","上海市","浦东新区"
"B0GKDARZHI","SHANGHAI HARROW INTERNATIONAL SCHOOL","科教文化服务;学校;中学","141202","[]","高西路与兰嵩路交叉口西南160米","121.591929","31.317422","121.58771841481479","31.319587315500637","[]","上海市","上海市","浦东新区"
"B0FFLG6I5I","SHANGHAI GOLD APPLE BILINGUAL SCHOOL","科教文化服务;学校;中学","141202","[]","巨峰路与金京路交叉口东280米","121.619879","31.279963","121.6156664586905","31.282133416908284","[]","上海市","上海市","浦东新区"
"B0FFHUJPQF","HARROW","科教文化服务;学校;中学|公司企业;公司;公司|购物服务;购物相关场所;购物相关场所","141202|170200|060000","[]","兰嵩路上海哈罗国际学校","121.591642","31.318093","121.58743121283224","31.320257990407214","[]","上海市","上海市","浦东新区"
"B0GKUUIWL2","立信附校(证大校区)","科教文化服务;学校;中学","141202","[]","五莲路与归昌路交叉口北120米","121.599293","31.278610","121.5950879542644","31.28079130436147","[]","上海市","上海市","浦东新区"
"B001556Q5X","上海市成功教育实验学校三灶学校","科教文化服务;学校;中学","141202","[]","南六公路698号","121.713744","31.071807","121.70939726641816","31.07392942526443","021-58033662;021-58036176","上海市","上海市","浦东新区"
"B0FFGAR3HS","上海市南汇第五中学","科教文化服务;学校;中学","141202","[]","惠南镇听潮路1455号","121.741201","31.067396","121.73683698103002","31.069498102633933","021-68010027","上海市","上海市","浦东新区"
"B0FFH7FGZW","进才中学东校","科教文化服务;学校;中学","141202","[]","祝桥镇祝潘公路39号","121.753751","31.124815","121.74938476164772","31.12688369538308","[]","上海市","上海市","浦东新区"
"B0FFFDQBAV","周浦实验学校(总校)","科教文化服务;学校;中学","141202","[]","瑞阳路261号","121.589422","31.09679","121.58522822119879","31.09905980909403","021-20979512;021-20979730","上海市","上海市","浦东新区"
"B001570KSG","上海市民办民远高级中学","科教文化服务;学校;中学","141202","[]","唐陆公路3928号","121.659742","31.197924","121.65547817076794","31.200073044348205","[]","上海市","上海市","浦东新区"
"B00156OCTB","奉贤区星火学校","科教文化服务;学校;中学","141202","[]","海湾镇星安路216号","121.567169","30.861243","121.56296790242101","30.863631163622806","021-57501584","上海市","上海市","奉贤区"
"B0FFJ1DEXL","上海市南汇第四中学(北校区)","科教文化服务;学校;中学","141202","[]","拱优路199号","121.753764","31.070327","121.74940235796858","31.072426048079986","[]","上海市","上海市","浦东新区"
"B00156OCNJ","浦东教育发展研究院附属中学","科教文化服务;学校;中学","141202","[]","祝桥镇南祝路2650号","121.761229","31.079811","121.75687145045467","31.08190666787526","[]","上海市","上海市","浦东新区"
"B00156D9J7","上海协和国际学校","科教文化服务;学校;中学","141202","[]","黄杨路345号","121.590914","31.238987","121.58670937444174","31.241184617513646","021-58990380","上海市","上海市","浦东新区"
"B00155IQ52","奉贤区奉城第二中学","科教文化服务;学校;中学","141202","[]","奉城镇西门港路38号","121.639804","30.913191","121.63559810553531","30.915534642726957","021-57513469;021-57522108","上海市","上海市","奉贤区"
"B00155747A","华东师范大学附属周浦中学","科教文化服务;学校;中学","141202","[]","繁荣路188号(繁荣路地铁站1号口步行420米)","121.57462","31.105852","121.57041052538088","31.10810643889825","021-58111437;021-68112400","上海市","上海市","浦东新区"
"B001556TDE","上海第二工业大学附属龚路中学","科教文化服务;学校;中学","141202","[]","龚路北街50号","121.678808","31.264901","121.67450173253823","31.266982949030833","021-58562503","上海市","上海市","浦东新区"
"B001553GUZ","上海尚德实验学校","科教文化服务;学校;中学","141202","[]","秀沿路1688号(近周园路)","121.596161","31.135209","121.59196714433607","31.13745922760644","021-68180017","上海市","上海市","浦东新区"
"B0FFHBBOAS","光华中学","科教文化服务;学校;中学","141202","[]","川周公路2800号上海民办光华中学初中部教学楼","121.625127","31.145107","121.6209207712202","31.147336381746246","021-35323599;021-55805122","上海市","上海市","浦东新区"
"B00155IQ7R","上海市傅雷中学","科教文化服务;学校;中学","141202","[]","关岳路301号","121.590093","31.121851","121.58589756940339","31.124107233278437","021-68119009","上海市","上海市","浦东新区"
"B0015591ZX","上海市蔡路中学","科教文化服务;学校;中学","141202","[]","合庆镇蔡路东川公路7851号(庆利路庆荣路)","121.729043","31.21443","121.72467064106536","31.21646117208694","021-68900009","上海市","上海市","浦东新区"
"B0FFJHV4U0","上海市浦东新区三灶实验中学","科教文化服务;学校;中学","141202","[]","寅旺路33号","121.704358","31.057006","121.70002487870866","31.05915004834494","[]","上海市","上海市","浦东新区"
"B00154S493","上海市进才实验中学","科教文化服务;学校;中学","141202","[]","金松路191号","121.556792","31.225536","121.55254007333926","31.22770379520506","021-68545988","上海市","上海市","浦东新区"
"B00152F6A6","金杨中学","科教文化服务;学校;中学","141202","[]","金口路166号","121.576527","31.248555","121.57230828740295","31.25073936664566","021-50702483","上海市","上海市","浦东新区"
"B00155IOIQ","奉贤区头桥中学","科教文化服务;学校;中学","141202","[]","振兴路18号","121.643804","30.958777","121.63958813047601","30.96108739130693","021-57550967","上海市","上海市","奉贤区"
"B001558AXT","上海张江集团学校","科教文化服务;学校;中学","141202","[]","藿香路38号","121.593793","31.202052","121.58959281004421","31.204267685803107","021-50278818;021-50802612","上海市","上海市","浦东新区"
"B001557L6Q","上海市新场中学","科教文化服务;学校;中学","141202","[]","东后老街152号","121.649557","31.021845","121.64532630398922","31.0241085627286","021-58171735;021-68171146","上海市","上海市","浦东新区"
"B001556QUN","上海市川沙中学华夏西校(东校区)","科教文化服务;学校;中学","141202","[]","妙境路349号","121.690855","31.193645","121.68653236631765","31.1957377042279","021-58374582","上海市","上海市","浦东新区"
"B00154ZIQM","奉贤区洪庙中学","科教文化服务;学校;中学","141202","[]","浦东路2","121.683926","30.925616","121.67963835273865","30.92787236953312","021-57131827","上海市","上海市","奉贤区"
"B001537C7F","上海市浦兴中学","科教文化服务;学校;中学","141202","[]","长岛路1515号(长岛路牟平路)","121.599114","31.264747","121.5949100777412","31.266934175126288","021-68952349","上海市","上海市","浦东新区"
"B0015277CD","中芯学校","科教文化服务;学校;中学","141202","[]","青桐路169号","121.619386","31.2201","121.61517881422242","31.222297412846146","021-58554588","上海市","上海市","浦东新区"
"B001508504","上海市孙桥中学","科教文化服务;学校;中学","141202","[]","孙桥镇孙桥路705号","121.632516","31.173073","121.62829889191465","31.175278927161344","021-58575521","上海市","上海市","浦东新区"
"B00155FIKC","上海市施湾中学","科教文化服务;学校;中学","141202","[]","施湾二路87号","121.747207","31.144536","121.74283685477222","31.14659409505463","021-68967239","上海市","上海市","浦东新区"
"B001556W5P","上海奉贤金沪学校","科教文化服务;学校;中学","141202","[]","新朝路上海奉贤区民办超群小学","121.663592","30.975552","121.65933929935247","30.977817381010418","[]","上海市","上海市","奉贤区"
"B0IBOSK6E0","上海民办华曜浦东实验学校","科教文化服务;学校;中学","141202","[]","川周公路2788号","121.621198","31.143636","121.61699561962442","31.145870170760375","021-68770508","上海市","上海市","浦东新区"
"B0HR6D8038","上海开放大学附属高级中学(常青分校)","科教文化服务;学校;中学","141202","[]","达秀路151B幢","121.652784","31.238055","121.6485296745892","31.240197694815027","021-58126973","上海市","上海市","浦东新区"
"B0H325694D","上海市澧溪中学(年家浜路校区)","科教文化服务;学校;中学","141202","[]","周康路17弄18号","121.572320","31.116417","121.56810632804586","31.118663140903244","021-68061182","上海市","上海市","浦东新区"
"B0H11LP6XT","上海市川沙中学(新校区)","科教文化服务;学校;中学","141202","[]","营洪路481号","121.723681","31.199627","121.71931364690705","31.201670036153885","[]","上海市","上海市","浦东新区"
"B0FFLFOHIN","远东宏信宏文学校(上海浦东校区)","科教文化服务;学校;中学","141202","[]","川沙新镇川大路319号","121.703635","31.166446","121.6992937549689","31.168531150764686","[]","上海市","上海市","浦东新区"
"B0FFLESILG","Concordia INTERNATIONAL SCHOOL SHANGHAI","科教文化服务;学校;中学","141202","[]","明月路与黄杨路交叉口东北20米","121.590534","31.237605","121.58632927446408","31.239803129881448","[]","上海市","上海市","浦东新区"
"B0FFLDL4T9","上海市航头学校","科教文化服务;学校;中学|科教文化服务;学校;小学","141202|141203","[]","航头镇学诚路1号","121.590932","31.030326","121.58674457552642","31.032634314968174","[]","上海市","上海市","浦东新区"
"B0FFL03ZYF","上实剑桥","科教文化服务;学校;中学","141202","[]","唐陆公路3892号上海民远学院北区","121.660932","31.199436","121.65666578994178","31.201582088034435","[]","上海市","上海市","浦东新区"
"B0FFJ9ODMH","进才中学南校(航春路校区)","科教文化服务;学校;中学","141202","[]","航头镇航春路399号","121.60705","31.079306","121.6028609334588","31.081585203712145","[]","上海市","上海市","浦东新区"
"B0FFHFJPW3","上海市高桥一东陆学校东陆校区","科教文化服务;学校;中学","141202","[]","博兴路1432号","121.601356","31.270075","121.59715182387345","31.272259644524492","[]","上海市","上海市","浦东新区"
"B0FFFGV70U","上海美国学校浦东校区","科教文化服务;学校;中学","141202","[]","叁甲港凌白公路1600号","121.758193","31.232638","121.75382026608526","31.23465325948369","[]","上海市","上海市","浦东新区"
"B00155N8X7","长兴中学","科教文化服务;学校;中学","141202","[]","凤凰街27号","121.691443","31.387343","121.68710300780909","31.389357180107975","[]","上海市","上海市","崇明区"
"B0FFH9MK6D","崇明区三烈中学","科教文化服务;学校;中学","141202","[]","竖新镇新烈南路226号","121.572612","31.563633","121.56836156153996","31.565729292521176","021-59482469","上海市","上海市","崇明区"
"B0FFI1OUQJ","浦东模范实验中学","科教文化服务;学校;中学","141202","[]","高宝路","121.617479","31.291247","121.61326736678042","31.293414874992173","[]","上海市","上海市","浦东新区"
"B001526821","上海市育民中学","科教文化服务;学校;中学","141202","[]","高桥西街217号","121.579854","31.341556","121.57563159237117","31.34370628340294","021-58678402","上海市","上海市","浦东新区"
"B001551B0E","上海市高行中学","科教文化服务;学校;中学","141202","[]","行泰路210号","121.609239","31.288829","121.60503198789655","31.291003267847426","021-58651131;021-68976050;021-68976059","上海市","上海市","浦东新区"
"B001508492","上海市顾路中学民冬校区","科教文化服务;学校;中学","141202","[]","曹路镇民冬路71号","121.658845","31.288433","121.65457530987065","31.29054300916222","021-58631537","上海市","上海市","浦东新区"
"B00157HU6W","上海市竹园中学森兰校区","科教文化服务;学校;中学","141202","[]","高西路601号","121.590896","31.319283","121.58668471403348","31.321447336480286","021-50431071","上海市","上海市","浦东新区"
"B001509A2E","上海市高东中学","科教文化服务;学校;中学","141202","[]","光明路476号","121.619512","31.329172","121.61529567303371","31.331323652242087","021-58484351;021-58480918","上海市","上海市","浦东新区"
"B0FFLFOFTC","上海立信会计金融学院附属学校","科教文化服务;学校;中学","141202","[]","巨峰路与五莲路交叉口东220米","121.601249","31.279433","121.59704404584681","31.281613736185243","[]","上海市","上海市","浦东新区"
"B0FFL3XUPI","上海立信会计金融学院附属学校(高行校区)","科教文化服务;学校;中学","141202","[]","高行镇莱阳路1423号","121.583067","31.293424","121.57885193371229","31.295594605277692","[]","上海市","上海市","浦东新区"
"B0FFHRSXVG","上海哈罗外籍人员子女学校","科教文化服务;学校;中学","141202","[]","高行镇高西路588号","121.591355","31.318083","121.58714406311223","31.320247916169492","021-68818282","上海市","上海市","浦东新区"
"B0FFGEMCM1","上海市顾路中学金钻校区","科教文化服务;学校;中学","141202","[]","曹路镇金钻路920号","121.677576","31.278885","121.67327092956532","31.28096338121116","[]","上海市","上海市","浦东新区"
"B00157GGOS","上海市浦东复旦附中分校","科教文化服务;学校;中学","141202","[]","金睦路366号","121.673007","31.286224","121.66871017328998","31.28830808448551","021-50762116","上海市","上海市","浦东新区"
"B00156E41O","上海市浦东模范中学东校","科教文化服务;学校;中学","141202","[]","曹路镇海纳路82号","121.670352","31.290744","121.66605996632573","31.29283133474159","021-38722671","上海市","上海市","浦东新区"
"B00155KVXH","陆行中学北校","科教文化服务;学校;中学","141202","[]","利津路53号(近浦东大道)","121.578961","31.28013","121.57474266733438","31.282302962331688","021-50349778","上海市","上海市","浦东新区"
"B00155LHWH","上海工商外国语学院附属中学","科教文化服务;学校;中学","141202","[]","勤奋路228号","121.780565","31.045829","121.77623396864539","31.047958663109064","021-68021019;021-68020090","上海市","上海市","浦东新区"
"B0FFFNUAFD","上海市三墩学校","科教文化服务;学校;中学","141202","[]","三宣公路395号","121.754084","30.992391","121.74972906601533","30.994535471976747","021-58231558","上海市","上海市","浦东新区"
"B00150ABBA","南汇第三中学","科教文化服务;学校;中学","141202","[]","惠南镇梅花路185号(惠南地铁站3号口步行360米)","121.759181","31.052106","121.75482419409867","31.0542167443767","021-58021192","上海市","上海市","浦东新区"
"B0FFHHO68P","上海市浦东新区东城学校","科教文化服务;学校;中学","141202","[]","惠南镇拱北路51号","121.785074","31.056367","121.78074969223609","31.058495743016785","[]","上海市","上海市","浦东新区"
"B0FFGLMALN","奉贤区平安学校","科教文化服务;学校;中学","141202","[]","四团镇四平公路1249号","121.731812","30.902277","121.72746441127299","30.904481054851395","021-57541265;021-57541272","上海市","上海市","奉贤区"
"B0FFHVG7P1","上海开放大学附属高级中学(朝阳义塾分校)","科教文化服务;学校;中学","141202","[]","芦洲大道330号","121.796351","30.859124","121.79206506731508","30.861384063832315","021-58173018;021-33130536","上海市","上海市","浦东新区"
"B00155AT3U","南汇实验学校","科教文化服务;学校;中学","141202","[]","惠南镇西门路24号红十字生命健康安全体验教室","121.747796","31.047266","121.74343417305585","31.04937820323803","021-58001905","上海市","上海市","浦东新区"
"B0FFJFOKBM","上海市南汇第一中学(南校区)","科教文化服务;学校;中学","141202","[]","听潮南路933弄18号","121.742174","31.025523","121.73781345444739","31.027649002135092","[]","上海市","上海市","浦东新区"
"B00155LYJZ","上海市南汇第二中学","科教文化服务;学校;中学","141202","[]","惠南镇拱北路2300号","121.739878","31.056462","121.73551503313409","31.058570861857216","021-68036042","上海市","上海市","浦东新区"
"B00156GFW7","上海市南汇中学","科教文化服务;学校;中学","141202","[]","学海路288号","121.787895","31.05662","121.78357578814614","31.058752130346964","021-68259001;021-68259398","上海市","上海市","浦东新区"
"B00155LD6V","上海师范大学附属第二外国语学校","科教文化服务;学校;中学","141202","[]","惠南镇观海路699号","121.781338","31.051579","121.7770077390083","31.0537061808935","021-58009270;021-68001257","上海市","上海市","浦东新区"
"B00155IT5F","四团中学","科教文化服务;学校;中学","141202","[]","文鹏路169","121.721915","30.941028","121.71757086738346","30.943217670672812","021-57533461","上海市","上海市","奉贤区"
"B0HAOBFTUD","上海开放大学附属高级中学成才分校","科教文化服务;学校;中学","141202","[]","拱极路3800号","121.750658","31.053626","121.74629645831847","31.055734405287296","4001616765","上海市","上海市","浦东新区"
"B0FFLCTUEE","上海市电视高级中学成才分校","科教文化服务;学校;中学","141202","[]","成才教育进修学院南门旁","121.750695","31.053631","121.74633347090104","31.055739402812822","[]","上海市","上海市","浦东新区"
"B0H3RCHTDE","上海师范大学附属浦东临港中学","科教文化服务;学校;中学","141202","[]","芦安路295号","121.855704","30.864044","121.85156175610337","30.86640628861398","[]","上海市","上海市","浦东新区"
