"id","name","type","typeCode","bizType","address","gcj02_lng","gcj02_lat","wgs84_lng","wgs84_lat","tel","provinceName","cityName","adName"
"B0FFF64PG6","同济联合广场","购物服务;商场;普通商场|购物服务;商场;购物中心","060102|060101","[]","彰武路42号(同济大学地铁站1号口步行200米)","121.507393","31.281562","121.50298411337351","31.28358063547038","021-33626136","上海市","上海市","杨浦区"
"B00156YLOB","宝地广场C座","购物服务;商场;购物中心","060101","[]","唐山路1018号","121.511711","31.261770","121.50731925701555","31.263809816335076","[]","上海市","上海市","杨浦区"
"B0FFHN0XRK","合生汇","购物服务;商场;购物中心","060101","[]","翔殷路1099号(10号线五角场5号口)","121.517986","31.299807","121.51361315590235","31.301849393181026","021-80250980","上海市","上海市","杨浦区"
"B0FFFR05MK","万达广场(五角场)","购物服务;商场;购物中心","060101","[]","淞沪路77号(江湾体育场地铁站4号口步行100米)","121.513631","31.301289","121.50924273185448","31.303318168444562","021-65658886","上海市","上海市","杨浦区"
"B0FFHDGWTZ","久金购物中心","购物服务;商场;购物中心","060101","[]","张杨路3918号久金广场1-4层","121.581253","31.255717","121.57703923561554","31.257902168426273","021-50838388","上海市","上海市","浦东新区"
"B0FFH997UC","旭辉Mall","购物服务;商场;购物中心","060101","[]","四平路街道控江路2068号(鞍山新村地铁站出入口旁)","121.509158","31.273504","121.50475613731088","31.275531249463757","021-65102915;021-55970318","上海市","上海市","杨浦区"
"B0FFGY9CV0","万轩有氧生活广场","购物服务;商场;购物中心","060101","[]","栖山路198号","121.5473","31.243603","121.54302332043721","31.24574391338866","[]","上海市","上海市","浦东新区"
"B0FFLEY87J","上滨生活广场","购物服务;商场;购物中心|购物服务;商场;普通商场|商务住宅;商务住宅相关;商务住宅相关","060101|060102|120000","[]","周家嘴路887号(临平路地铁站2号口步行230米)","121.503525","31.260332","121.49910396206357","31.262348037205427","021-35363088;021-35363008","上海市","上海市","虹口区"
"B00156YLYY","宝地广场D座","购物服务;商场;购物中心","060101","[]","大连路588号宝地广场(大连路地铁站1号口步行400米)","121.512385","31.261146","121.50799570838113","31.26318807266416","[]","上海市","上海市","杨浦区"
"B0FFGFBCH7","乐坊·羽山生活广场","购物服务;商场;购物中心","060101","[]","崮山路717号","121.560679","31.239099","121.55643433331555","31.24126717069101","021-58580130","上海市","上海市","浦东新区"
"B00155G5JB","巴黎春天(浦建店)","购物服务;商场;购物中心","060101","[]","浦建路118号(塘桥地铁站2号口旁)","121.520063","31.208391","121.51570505692098","31.210479467561754","021-51925333;021-50656888;021-51925050","上海市","上海市","浦东新区"
"B0FFHC66JQ","悦荟广场","购物服务;商场;普通商场|购物服务;商场;购物中心","060102|060101","[]","南京东路353号(南京东路地铁站3号口旁)","121.483621","31.236599","121.47913085792155","31.238566358859785","021-63535353;021-53211217","上海市","上海市","黄浦区"
"B00155LGJZ","上海国金中心商场","购物服务;商场;购物中心|购物服务;商场;普通商场","060101|060102","[]","陆家嘴世纪大道8号","121.502325","31.236135","121.49790167905736","31.238158211933218","021-20207070;021-20207000","上海市","上海市","浦东新区"
"B0FFF2LJB6","龙阳广场","购物服务;商场;购物中心","060101","[]","龙阳路2000号(龙阳路地铁站6号出口旁)","121.557635","31.203196","121.5533868063853","31.20537592567428","021-50872977","上海市","上海市","浦东新区"
"B00155HDGU","淞南购物中心","购物服务;商场;购物中心","060101","[]","长江南路651号","121.480847","31.338985","121.4763385111264","31.34090291593129","[]","上海市","上海市","宝山区"
"B001550C2J","宏伊国际广场(南京东路)","购物服务;商场;购物中心","060101","[]","南京东路299号(南京东路地铁站3号口旁)","121.484529","31.236942","121.48004198560305","31.238911837641023","021-33119888","上海市","上海市","黄浦区"
"B0HU6S320A","富荟商业广场","购物服务;商场;普通商场|商务住宅;楼宇;商务写字楼|购物服务;商场;购物中心","060102|120201|060101","[]","[]","121.545519","31.204335","121.54124082376123","31.206490434444422","021-50331115;021-68905535","上海市","上海市","浦东新区"
"B0FFIED63E","淮海南丰荟","购物服务;商场;购物中心","060101","[]","淮海中路188号(大世界地铁站3号口步行370米)","121.477119","31.224598","121.4726077243947","31.226552391777673","[]","上海市","上海市","黄浦区"
"B0FFG0XIOF","阳光天地","购物服务;商场;购物中心","060101","[]","高科东路777号(唐镇地铁站3号口旁)","121.656053","31.214472","121.65179468378598","31.216619819601743","021-26135858;021-58268085;021-58268077","上海市","上海市","浦东新区"
"B0FFGDSMTX","1933购物中心","购物服务;商场;购物中心","060101","[]","溧阳路611号","121.492176","31.254567","121.48771451959273","31.25655149557672","021-68881933","上海市","上海市","虹口区"
"B00155L3XD","福佑门商厦","购物服务;商场;购物中心|购物服务;商场;普通商场","060101|060102","[]","福佑路427号(豫园地铁站1号口步行70米)","121.488141","31.228119","121.48366742043126","31.230103479228386","[]","上海市","上海市","黄浦区"
"B00155KVRX","宝业购物广场","购物服务;商场;购物中心","060101","[]","庙行镇三泉路1128号","121.441125","31.320606","121.43650597749124","31.322436868463942","[]","上海市","上海市","宝山区"
"B0FFKFCQOQ","名创优品凯德龙之梦购物中心(装修中)","购物服务;商场;购物中心","060101","[]","西江湾路388号凯德龙之梦购物中心A座B2","121.477896","31.271371","121.47338331273808","31.273306728441128","4007005553","上海市","上海市","虹口区"
"B00155LKK7","紫锦城百货","购物服务;商场;购物中心","060101","[]","丽水路81号紫锦城2-6层(豫园地铁站7号口步行170米)","121.491041","31.228301","121.48657770521065","31.23029398481541","[]","上海市","上海市","黄浦区"
"B0FFG7D514","凯德龙之梦购物中心A座","购物服务;商场;购物中心","060101","[]","西江湾路388号(虹口足球场地铁站出入口步行210米)","121.478382","31.270721","121.47387100409404","31.272658369386487","[]","上海市","上海市","虹口区"
"B0FFHLMDT5","银虹风尚休闲购物中心","购物服务;商场;购物中心","060101","[]","四川北路1457号(四川北路地铁站1号口步行210米)","121.483196","31.254158","121.47870288126437","31.256116259219695","[]","上海市","上海市","虹口区"
"B00155L32R","曲阳生活购物中心","购物服务;商场;购物中心","060101","[]","曲阳路566号(曲阳路地铁站6号口步行320米)","121.491263","31.279553","121.48679612193843","31.28152410540094","[]","上海市","上海市","虹口区"
"B00156CZ31","张江商业广场","购物服务;商场;购物中心","060101","[]","建中路242弄176号","121.612355","31.202807","121.60815379140979","31.20501800221113","021-50792312","上海市","上海市","浦东新区"
"B00156G83D","北上海购物中心","购物服务;商场;购物中心","060101","[]","蕰川公路1555号","121.433415","31.366416","121.42877774679002","31.368219215182013","021-56800569","上海市","上海市","宝山区"
"B0FFI57T0X","博览汇广场","购物服务;商场;普通商场|购物服务;商场;购物中心|购物服务;特色商业街;特色商业街","060102|060101|061000","[]","梅花路1099号(花木路地铁站4号口步行140米)","121.561950","31.210823","121.55771027304262","31.21300641031724","[]","上海市","上海市","浦东新区"
"B00155KDVJ","百联又一城购物中心","购物服务;商场;购物中心","060101","[]","淞沪路8号","121.515615","31.301529","121.51123371426662","31.303563864787385","021-55529900","上海市","上海市","杨浦区"
"B0FFH7SROY","百联世纪购物中心","购物服务;商场;购物中心|购物服务;商场;普通商场","060101|060102","[]","世纪大道1217号世纪大道地铁站1号出口","121.52741","31.230112","121.52307497553493","31.232210595158836","021-50658600;021-50658583","上海市","上海市","浦东新区"
"B00151B309","证大·大拇指广场","购物服务;商场;购物中心","060101","[]","芳甸路1208号","121.559676","31.226992","121.55543024091213","31.229164087137658","021-50339899;021-50338815;021-50331233","上海市","上海市","浦东新区"
"B0FFI7XSJP","上海建发浦悦荟广场(上海建发国际大厦店)","购物服务;商场;购物中心","060101","[]","平凉街道(杨树浦路地铁站出入口旁)","121.516969","31.251299","121.51259670653201","31.253358757153883","[]","上海市","上海市","杨浦区"
"B00155HR4Z","正大生活馆(杨高中路店)","购物服务;商场;购物中心","060101","[]","杨高中路2128号(芳甸路地铁站3号口步行400米)","121.55425","31.231363","121.54999173816","31.233523440191806","[]","上海市","上海市","浦东新区"
"B0HU9L9OM4","GALA MALL尚悦湾广场","购物服务;商场;购物中心","060101","[]","银城路与即墨路交叉口西南100米","121.510494","31.241528","121.50609962802113","31.24357317048633","[]","上海市","上海市","浦东新区"
"B00155NF1N","九六广场","购物服务;商场;购物中心","060101","[]","陆家嘴东方路796号","121.5248","31.227499","121.52045653726377","31.229591686078948","021-61659696","上海市","上海市","浦东新区"
"B0H33ZUHV6","辰昱食品购物中心","购物服务;商场;购物中心","060101","[]","乳山路隧成小区","121.524962","31.236380","121.52061833250973","31.238469039862117","[]","上海市","上海市","浦东新区"
"B0FFGCCOAO","碧云玖零","购物服务;商场;购物中心","060101","[]","浙桥路200号","121.599835","31.250891","121.59563231150727","31.25308416292845","021-50326128","上海市","上海市","浦东新区"
"B0HB4U9JVP","LaLaport","购物服务;商场;购物中心","060101","[]","新金桥路738号","121.603734","31.252742","121.59953118638212","31.254933638550963","021-50111611","上海市","上海市","浦东新区"
"B0FFKE91Y7","金桥太茂商业广场","购物服务;商场;普通商场|购物服务;商场;购物中心","060102|060101","[]","金高路1882号","121.608235","31.26694","121.60403012851528","31.269123854484057","021-31778120","上海市","上海市","浦东新区"
"B0FFF3Z2M4","瑞虹坊3区","购物服务;商场;购物中心","060101","[]","临平路123号(临平路地铁站4号口步行190米)","121.499353","31.261048","121.49491681385311","31.263051185948232","[]","上海市","上海市","虹口区"
"B00155R1FJ","2010金桥嘉年华广场","购物服务;商场;购物中心|风景名胜;公园广场;公园广场","060101|110100","[]","东陆路1757号","121.610706","31.263632","121.60650051160516","31.26581603042613","[]","上海市","上海市","浦东新区"
"B00155DBIJ","上海湾","购物服务;商场;购物中心","060101","[]","浦东南路1138号(商城路地铁站3号口步行490米)","121.514813","31.227033","121.51043518733479","31.229097517198845","021-68882953","上海市","上海市","浦东新区"
"B0FFFE6D4X","陆家嘴滨江金融城-尚悦湾广场","购物服务;商场;购物中心","060101","[]","陆家嘴街道即墨路与银城路交叉口西100米","121.510217","31.240875","121.50582169313873","31.242919645076622","021-20700333;021-68863188;021-50808669","上海市","上海市","浦东新区"
"B0FFHWH6SA","陆家嘴中心","购物服务;商场;购物中心","060101","[]","浦东南路889号(商城路地铁站4号口步行80米)","121.515551","31.231032","121.51117544730336","31.23309681288251","021-38125288;021-61902175","上海市","上海市","浦东新区"
"B0FFFLJ2EP","中原城市广场5座","购物服务;商场;购物中心","060101","[]","国和路701号","121.521711","31.315211","121.51734970090175","31.3172580589012","[]","上海市","上海市","杨浦区"
"B00155KX1U","陆家嘴1885广场","购物服务;商场;购物中心","060101","[]","商城路665号","121.518328","31.231453","121.51396211538913","31.23352563964018","021-38682896","上海市","上海市","浦东新区"
"B00153A673","上海第一八佰伴","购物服务;商场;购物中心","060101","[]","张杨路501号(商城路地铁站3号口步行190米)","121.516925","31.228205","121.51255450150585","31.230275103542603","021-58360000;021-58361419","上海市","上海市","浦东新区"
"B0G06PNUJO","花知荟花园体验购物中心(红星美凯龙金桥商场店)","购物服务;商场;购物中心","060101","[]","金桥经济技术开发区新金桥路红星美凯龙金桥店","121.595887","31.249116","121.5916836615088","31.25130999263621","[]","上海市","上海市","浦东新区"
"B0FFGNYK4L","Plus乐坊","购物服务;商场;普通商场|购物服务;商场;购物中心","060102|060101","[]","芳甸路1356-1398号","121.562859","31.207115","121.55862138764749","31.20930160749579","021-51628555","上海市","上海市","浦东新区"
"B00155KOGK","新大陆广场","购物服务;商场;购物中心","060101","[]","南泉北路528号(商城路地铁站2号口步行180米)","121.518683","31.229352","121.51431852422682","31.231426628086552","021-51906211;021-51906292","上海市","上海市","浦东新区"
"B0FFLG5O9K","上海白玉兰广场购物中心","购物服务;商场;普通商场|购物服务;商场;购物中心","060102|060101","[]","东长治路588号上海白玉兰广场商场LG1楼LG1-07铺位海马体照相馆","121.497782","31.249033","121.49334115913989","31.25103673688526","021-22866888","上海市","上海市","虹口区"
"B0FFFHAM43","1088广场","购物服务;商场;购物中心","060101","[]","浦东南路1088号(商城路地铁站3号口步行230米)","121.514991","31.228186","121.51061371716857","31.230250500308593","021-68881578","上海市","上海市","浦东新区"
"B0G3VZEL5Y","百联曲阳购物中心","购物服务;商场;购物中心|购物服务;商场;普通商场","060101|060102","[]","曲阳路800号","121.49214","31.286466","121.48767566687187","31.28843687729368","021-65531818","上海市","上海市","虹口区"
"B0FFLGKFQZ","森兰花园城","购物服务;商场;购物中心","060101","[]","启帆路517号(洲海路地铁站1号口步行430米)","121.591408","31.314382","121.58719739817022","31.316548320451982","021-58586190","上海市","上海市","浦东新区"
"B00155Q4OQ","禹洲·奇摩生活广场","购物服务;商场;购物中心","060101","[]","金港路333-2","121.612555","31.254768","121.60834939537658","31.256954795434407","[]","上海市","上海市","浦东新区"
"B00150ABD3","华润时代广场","购物服务;商场;购物中心","060101","[]","张杨路500号华润时代广场5层L516","121.517528","31.22703","121.51315970509198","31.22910238899295","021-58368888","上海市","上海市","浦东新区"
"B0FFG8GVBC","澳大利亚国家馆","购物服务;商场;购物中心","060101","[]","富特西三路77号10幢6层","121.605468","31.309430","121.6012602662293","31.31159772023457","021-50816900","上海市","上海市","浦东新区"
"B00151A2DA","金茂时尚生活中心","购物服务;商场;购物中心|购物服务;商场;普通商场","060101|060102","[]","世纪大道88号金茂大厦裙房J","121.505179","31.23528","121.5007660611909","31.237312168683744","021-50476688","上海市","上海市","浦东新区"
"B00156EIR7","凯德虹口商业中心","购物服务;商场;购物中心|购物服务;服装鞋帽皮具店;品牌箱包店|购物服务;商场;普通商场","060101|061104|060102","[]","西江湾路388号(虹口足球场地铁站出入口步行50米)","121.47795","31.270926","121.47343753243544","31.272862068235654","021-26019088","上海市","上海市","虹口区"
"B0FFH95A6W","富都广场","购物服务;商场;购物中心","060101","[]","东方路1367号(蓝村路地铁站1号口步行70米)","121.52915","31.212245","121.52482215489995","31.214356665603223","021-61600122;021-58390100","上海市","上海市","浦东新区"
"B0FFG8YEO4","上港邮轮城","购物服务;商场;购物中心","060101","[]","东大名路500号","121.500628","31.247685","121.49619756110486","31.249697894974506","021-61818064","上海市","上海市","虹口区"
"B0015746XU","BFC外滩金融中心","购物服务;商场;购物中心","060101","[]","中山东二路600号","121.497809","31.226435","121.49337017926352","31.228449108493987","021-63338878;021-63669999","上海市","上海市","黄浦区"
"B0H1KH2FYJ","萨莉亚万泰广场","购物服务;商场;购物中心","060101","[]","广灵二路259号","121.474688","31.283400","121.47016361667838","31.28532181087929","021-61673156","上海市","上海市","虹口区"
"B00155IR10","上海环球金融中心商场(世纪大道)","购物服务;商场;购物中心","060101","[]","世纪大道100号","121.507758","31.234298","121.5033544331402","31.236338329272193","[]","上海市","上海市","浦东新区"
"B00155HDNL","外高桥购物中心","购物服务;商场;购物中心|政府机构及社会团体;社会团体;慈善机构","060101|130408","[]","高桥镇夏碧路261号","121.58607","31.337113","121.5818539548336","31.339268914572518","[]","上海市","上海市","浦东新区"
"B0FFFH1AVT","长泰国际商业广场","购物服务;商场;购物中心","060101","[]","金科路2889弄(金科路地铁站4号口步行140米)","121.601958","31.205857","121.59775914131643","31.208070751154796","021-60128888","上海市","上海市","浦东新区"
"B0FFF5VGZ5","天兴百货","购物服务;商场;购物中心","060101","[]","四川北路2118号","121.482152","31.265465","121.47765430629613","31.267415338823206","021-56711018","上海市","上海市","虹口区"
"B0HBL67GTP","合新里","购物服务;商场;普通商场|购物服务;商场;购物中心","060102|060101","[]","四川北路1689号(东宝兴路地铁站2号口步行300米)","121.482484","31.25847","121.47798805056321","31.260424317317828","021-36356888","上海市","上海市","虹口区"
"B00156GTHS","汇阳广场","购物服务;商场;购物中心","060101","[]","田林东路75号","121.433397","31.174194","121.42877645560598","31.17607798189027","021-64386999","上海市","上海市","徐汇区"
"B00156EX98","上海高岛屋百货","购物服务;商场;购物中心","060101","[]","虹桥路1438号","121.40311","31.197338","121.39846147140926","31.199188934231984","021-22232688;021-22232683;021-62457590","上海市","上海市","长宁区"
"B001531B2D","上海六百","购物服务;商场;购物中心","060101","[]","肇嘉浜路1068号(徐家汇地铁站14号口旁)","121.439628","31.194607","121.43501693977258","31.196490159280557","[]","上海市","上海市","徐汇区"
"B0FFHO254I","汇客美食娱乐广场","购物服务;商场;购物中心","060101","[]","共和新路3368-3388号(大润发超市对面)","121.448233","31.298766","121.44363150173335","31.300618274943417","021-63062088","上海市","上海市","静安区"
"B0FFM4QHIP","长泰广场5座","购物服务;商场;购物中心","060101","[]","祖冲之路与哈雷路交叉口西80米","121.603175","31.205112","121.59897616483983","31.20732585056191","[]","上海市","上海市","浦东新区"
"B0FFHGXYG0","锦江国际购物中心","购物服务;商场;购物中心","060101","[]","淮海中路527号","121.468948","31.220483","121.46441061191443","31.222417195084223","021-53060876","上海市","上海市","黄浦区"
"B0FFFYG9I0","K11","购物服务;商场;购物中心","060101","[]","金陵西路与连云路交叉口南80米","121.473560","31.223476","121.46903707955462","31.225421102700647","[]","上海市","上海市","黄浦区"
"B0FFF05113","尚优里·乐坊生活广场","购物服务;商场;购物中心","060101","[]","淞南镇淞塘路111弄(长江南路地铁站4号口步行270米)","121.490418","31.334153","121.4859434356324","31.33610055309636","021-56469633","上海市","上海市","宝山区"
"B00157I3KQ","月亮湾商业中心","购物服务;商场;购物中心","060101","[]","高桥镇新园路88号","121.629591","31.317782","121.62536551707035","31.31992709257633","021-58926666","上海市","上海市","浦东新区"
"B00156NWFP","世博源1区","购物服务;商场;购物中心","060101","[]","世博大道1368号(中华艺术宫地铁站4号口步行210米)","121.491819","31.187213","121.48736198427956","31.18922810010489","[]","上海市","上海市","浦东新区"
"B00155LXO8","通利商厦","购物服务;商场;购物中心","060101","[]","南京西路969号(南京西路地铁站1号口步行50米)","121.459068","31.22956","121.45450049846636","31.231465418221227","[]","上海市","上海市","静安区"
"B00155KD52","大宁国际商业广场2座","购物服务;商场;购物中心","060101","[]","共和新路1878号","121.45225","31.273157","121.44766054647243","31.27502792817426","021-56651212","上海市","上海市","静安区"
"B00155KCZF","大宁国际商业广场12座","购物服务;商场;购物中心","060101","[]","共和新路1988号(延长路地铁站4号口步行480米)","121.451089","31.274248","121.44649654263479","31.27611603669708","[]","上海市","上海市","静安区"
"B00155KCYS","大宁国际商业广场9座","购物服务;商场;购物中心","060101","[]","共和新路1988号","121.452324","31.274384","121.44773462744465","31.27625456912643","[]","上海市","上海市","静安区"
"B0FFL002MB","虹桥南丰城南区","购物服务;商场;购物中心","060101","[]","遵义路100号","121.407852","31.207448","121.40320344278567","31.209294666214227","[]","上海市","上海市","长宁区"
"B0FFGWTHV6","环球港A座","购物服务;商场;购物中心","060101","[]","中山北路3300号(金沙江路地铁站2号口旁)","121.412553","31.23191","121.4079043319502","31.23374676687451","021-62855881","上海市","上海市","普陀区"
"B0FFFDD5WU","金光绿庭广场","购物服务;商场;购物中心","060101","[]","茅台路176号(娄山关路地铁站3号口步行360米)","121.402662","31.20894","121.39801244137813","31.210785287585118","021-52068888","上海市","上海市","长宁区"
"B0FFHVP02T","无限极荟购物中心","购物服务;商场;购物中心|购物服务;商场;普通商场","060101|060102","[]","湖滨路168号","121.477782","31.220642","121.47327328369904","31.222600102886172","021-63332210","上海市","上海市","黄浦区"
"B0FFHF1P0V","聚丰购物广场","购物服务;商场;购物中心","060101","[]","大场镇聚丰园路205号","121.382837","31.315364","121.37818738780402","31.317171506326765","[]","上海市","上海市","宝山区"
"B0FFGV69MJ","大宁国际商业广场11座","购物服务;商场;购物中心","060101","[]","共和新路1988号","121.451676","31.274598","121.44708497613266","31.276467113940516","[]","上海市","上海市","静安区"
"B00155L44U","正大广场","购物服务;商场;购物中心","060101","[]","陆家嘴西路168号(陆家嘴地铁站1号入口步行250米)","121.49917","31.236752","121.49473521891359","31.23876544344867","021-68877888","上海市","上海市","浦东新区"
"B0FFM6QGLP","凉城购物中心","购物服务;商场;购物中心","060101","[]","车站南路330号","121.474755","31.294976","121.47022984055917","31.296893313369","[]","上海市","上海市","虹口区"
"B00155MEFX","宝山购物中心","购物服务;商场;购物中心","060101","[]","共和新路5219号","121.444857","31.326474","121.44024538243762","31.32830932545337","[]","上海市","上海市","宝山区"
"B0FFGDT92X","长江国际商业购物中心","购物服务;商场;购物中心|购物服务;商场;普通商场|商务住宅;商务住宅相关;商务住宅相关","060101|060102|120000","[]","殷高西路333号","121.471409","31.320713","121.46687076444859","31.322611348953203","[]","上海市","上海市","宝山区"
"B0FFFSY4NF","新世界大丸百货","购物服务;商场;购物中心","060101","[]","南京东路228号(南京东路地铁站)6号口步行157米)","121.485527","31.238355","121.48104334977256","31.2403271026353","021-33307361","上海市","上海市","黄浦区"
"B001539A1D","新世界城","购物服务;商场;购物中心","060101","[]","南京西路2-68号","121.473671","31.235113","121.469147441273","31.237053015539527","021-63588888","上海市","上海市","黄浦区"
"B0FFF65E8N","巴黎春天(成山店)","购物服务;商场;购物中心","060101","[]","成山路1993号","121.535769","31.179091","121.53146477638433","31.18123605193228","021-60871111;021-60891486","上海市","上海市","浦东新区"
"B0GKO79O8E","曼克顿广场","购物服务;商场;购物中心","060101","[]","南京东路479号(南京东路地铁站4号口步行140米)","121.481446","31.235889","121.47694841379236","31.237850416951932","021-31109030;021-31159030","上海市","上海市","黄浦区"
"B00155LNEQ","上海文化商厦","购物服务;商场;购物中心","060101","[]","福州路355号(南京东路地铁站4号口步行310米)","121.483358","31.233781","121.47886718724905","31.23574888756508","021-63749348;021-63740816;021-63266588","上海市","上海市","黄浦区"
"B0FFF0064J","诺亚新天地","购物服务;商场;购物中心","060101","[]","牡丹江路318号","121.494641","31.381276","121.49017753736545","31.38322069367856","021-56128888","上海市","上海市","宝山区"
"B0FFF2PY7H","新梅联合广场(南门)","购物服务;商场;购物中心","060101","[]","浦东南路999号F1层(商城路地铁站3号口步行130米)","121.515929","31.229023","121.51155494441036","31.231089840097926","[]","上海市","上海市","浦东新区"
"B0FFHGFMBD","保利·悦活荟","购物服务;商场;购物中心","060101","[]","长江西路398弄","121.475719","31.342902","121.47119289330446","31.34480413366931","[]","上海市","上海市","宝山区"
"B00156FI61","百联东郊购物中心","购物服务;商场;购物中心","060101","[]","沪南路2420号","121.563842","31.153605","121.55961073115957","31.155820065494254","021-58388111","上海市","上海市","浦东新区"
"B00155MZB0","巴黎春天(宝山店)","购物服务;商场;购物中心","060101","[]","真华路888号","121.41172","31.270628","121.40706751004822","31.27244727680781","021-36351992;021-36351000;021-36351923","上海市","上海市","宝山区"
"B001548591","第一百货商业中心","购物服务;商场;购物中心","060101","[]","南京东路830号","121.474912","31.23554","121.47039246760127","31.237483216262945","021-63223344","上海市","上海市","黄浦区"
"B00155M02V","雅居乐国际广场","购物服务;商场;购物中心","060101","[]","西藏中路525号(人民广场地铁站7号口步行280米)","121.473092","31.236161","121.46856646895918","31.23809896280517","021-53758388;021-63595892","上海市","上海市","黄浦区"
"B00155F70C","亚龙国际广场","购物服务;商场;购物中心","060101","[]","金陵东路500号(大世界地铁站6号口步行90米)","121.480056","31.227098","121.47555441670998","31.229059503317764","021-63267371;021-63267313","上海市","上海市","黄浦区"
"B00156D7QS","城隍庙第一购物中心(丽水路)","购物服务;商场;购物中心","060101","[]","丽水路88号","121.490174","31.228259","121.4857076197504","31.23024942870139","[]","上海市","上海市","黄浦区"
"B0FFFZBYN6","上海大悦城(2期)","购物服务;商场;购物中心","060101","[]","西藏北路198号(曲阜路地铁站1号口步行160米)","121.472061","31.244157","121.46753145142884","31.246088555835545","021-61076166","上海市","上海市","静安区"
"B0FFG8S5RN","兴业太古汇","购物服务;商场;购物中心","060101","[]","南京西路789号","121.463104","31.228926","121.45854813839559","31.230841404877744","021-52758888","上海市","上海市","静安区"
"B0FFF9RORO","香港广场购物中心北区","购物服务;商场;购物中心|购物服务;商场;普通商场","060101|060102","[]","淮海中路282-283号","121.474712","31.223809","121.47019281763993","31.225757095665486","[]","上海市","上海市","黄浦区"
"B00155KCYR","大宁国际商业广场6座","购物服务;商场;购物中心","060101","[]","共和新路2008号","121.452777","31.273747","121.44818883445372","31.27561879988025","[]","上海市","上海市","静安区"
"B0FFG95R0X","上海协信星光广场","购物服务;商场;购物中心","060101","[]","江场路1228弄","121.458874","31.29736","121.45430009313928","31.29923579621847","021-36360101;021-56500176","上海市","上海市","静安区"
"B0FFFYQI02","静安嘉里中心","购物服务;商场;购物中心","060101","[]","南京西路1515号(静安寺地铁站6号口步行180米)","121.449749","31.223558","121.44515764931826","31.225445823442843","021-60257511;021-62791515","上海市","上海市","静安区"
"B00150C2E4","TX淮海年轻力中心","购物服务;商场;购物中心","060101","[]","淮海中路523号","121.468997","31.220486","121.4644597649372","31.22242032187616","[]","上海市","上海市","黄浦区"
"B0IUTZ0TFV","天兴百货B座","购物服务;商场;购物中心","060101","[]","四川北路2118号天兴百货","121.482573","31.265013","121.47807679694634","31.266964744617386","[]","上海市","上海市","虹口区"
"B0FFH54P0C","189弄购物中心","购物服务;商场;购物中心","060101","[]","长寿路189号(长寿路地铁站3号口步行260米)","121.440678","31.242042","121.43606490700569","31.24390448199574","021-62991068","上海市","上海市","普陀区"
"B0FFLJY7Z3","复地活力城","购物服务;商场;购物中心","060101","[]","沪南路2229号","121.564732","31.158316","121.56050203019116","31.160529919359764","021-50768888","上海市","上海市","浦东新区"
"B0FFF65Z6M","日月光中心(宝山店)","购物服务;商场;购物中心","060101","[]","沪太路1933号(大场镇地铁站1号口步行240米)","121.417875","31.29486","121.41322455246164","31.29667273390816","021-68816999","上海市","上海市","宝山区"
