"id","name","type","typeCode","bizType","address","gcj02_lng","gcj02_lat","wgs84_lng","wgs84_lat","tel","provinceName","cityName","adName"
"B0GK57BUN6","堡镇早教中心","科教文化服务;学校;幼儿园","141204","[]","堡镇幼儿园西南门旁","121.614530","31.536676","121.6102998596238","31.538782626675623","[]","上海市","上海市","崇明区"
"B00155IOKB","新舒苑幼儿园","科教文化服务;学校;幼儿园","141204","[]","书院镇新港中久路48弄3号","121.862067","30.979903","121.85792894686881","30.98220662058694","021-33753706","上海市","上海市","浦东新区"
"B0FFGWQ23P","上海市今日学校附属幼儿园","科教文化服务;学校;幼儿园","141204","[]","三三公路4058号","121.902363","30.953365","121.89827876320832","30.955715271324223","021-58291219","上海市","上海市","浦东新区"
"B001570LC9","书院幼儿园丽泽部","科教文化服务;学校;幼儿园","141204","[]","石潭街79号","121.872972","30.975461","121.8688548295004","30.97778127662462","021-33753237","上海市","上海市","浦东新区"
"B0FFGLL12U","上海市浦东新区新港幼儿园","科教文化服务;学校;幼儿园","141204","[]","丽正路1095弄新舒苑北苑","121.861801","30.979685","121.85766241630249","30.981988366190272","[]","上海市","上海市","浦东新区"
"B001570L3V","书院幼儿园石皮泐部","科教文化服务;学校;幼儿园","141204","[]","弘中路20号","121.86984","30.928043","121.86572121683017","30.930387740323848","021-58061245","上海市","上海市","浦东新区"
"B00155IOEY","老港第二幼儿园","科教文化服务;学校;幼儿园","141204","[]","惠南镇老芦公路183号一大芦线项目部近","121.848297","31.027931","121.844124223194","31.030184391007154","021-58052192","上海市","上海市","浦东新区"
"B0FFHEF7OK","浦东新区书院镇中心幼儿园","科教文化服务;学校;幼儿园","141204","[]","书院镇石潭街79号","121.869916","30.927963","121.86579736037973","30.930307880312654","021-58061949","上海市","上海市","浦东新区"
"B00156D4CO","浦东新区万祥幼儿园祥安部","科教文化服务;学校;幼儿园","141204","[]","万祥镇祥安路146号","121.813437","30.961138","121.80918199342648","30.963366587290814","021-38200162","上海市","上海市","浦东新区"
"B001557YUP","万祥苗苗幼儿园","科教文化服务;学校;幼儿园","141204","[]","万祥镇振万路246号","121.813388","30.970247","121.80913211786252","30.9724700942075","021-58043318","上海市","上海市","浦东新区"
"B0FFLJTYMG","上海市浦东新区冰厂田临港幼儿园欧景部","科教文化服务;学校;幼儿园","141204","[]","夏栎路333弄171号","121.914239","30.913943","121.91015861691245","30.916313153116775","[]","上海市","上海市","浦东新区"
"B0FFLBT3KK","上海市浦东新区冰厂田临港幼儿园(夏栎部)","科教文化服务;学校;幼儿园","141204","[]","夏栎路193号","121.917667","30.912402","121.91358556521219","30.914770880178644","[]","上海市","上海市","浦东新区"
"B0FFFXDEZW","浦东新区冰厂田滴水湖幼儿园宜浩部","科教文化服务;学校;幼儿园","141204","[]","马樱丹路116号附近绿地·东岸","121.909228","30.900325","121.90514933535302","30.902705417517872","021-20903531;021-20903530","上海市","上海市","浦东新区"
"B0FFL5JR04","浦东新区海港幼儿园","科教文化服务;学校;幼儿园","141204","[]","港怡路45号(老港文化中心东面)","121.842153","31.032655","121.8379648595401","31.034894767723422","[]","上海市","上海市","浦东新区"
"B00156R3KT","老港镇彩兰幼儿园","科教文化服务;学校;幼儿园","141204","[]","老港镇牛肚西沙153号","121.83077","31.053164","121.82655133177086","31.055370779164317","[]","上海市","上海市","浦东新区"
"B0GRVSSMFP","浦东新区方竹幼儿园(沪城部)","科教文化服务;学校;幼儿园","141204","[]","南汇新城镇方竹路750号","121.899495","30.894520","121.89541428988326","30.896904970900337","021-20956923","上海市","上海市","浦东新区"
"B0FFGVIB3C","冰厂田滴水湖幼儿园茉莉部","科教文化服务;学校;幼儿园","141204","[]","南汇新城竹柏路480号","121.904593","30.901145","121.90051367626809","30.903526001884384","[]","上海市","上海市","浦东新区"
"B0FFLF6KLN","浦东新区万祥幼儿园(祥隆部)","科教文化服务;学校;幼儿园","141204","[]","祥隆路189号","121.809068","30.956688","121.80480274725667","30.958911475876626","021-38200162","上海市","上海市","浦东新区"
"B0FFG36T3H","早稻田幼儿园","科教文化服务;学校;幼儿园","141204","[]","惠南镇城南路1243号","121.778086","31.041786","121.77375144092814","31.043915435619624","17321435613","上海市","上海市","浦东新区"
"B00155N81Y","百花幼儿园(宏海路)","科教文化服务;学校;幼儿园","141204","[]","泥城镇万彭桥车站367号","121.798801","30.931872","121.79451427701615","30.934093165442434","021-58248136","上海市","上海市","浦东新区"
"B00156R3LY","潮和幼儿园","科教文化服务;学校;幼儿园","141204","[]","芦潮港镇潮和路113号","121.860667","30.865032","121.8565354104305","30.8674013220229","021-20911001","上海市","上海市","浦东新区"
"B0FFJUEZOR","上海宝山区民办四方幼儿园(罗东路)","科教文化服务;学校;幼儿园","141204","[]","罗店镇罗东路200号","121.377175","31.422017","121.3725220731268","31.423796103777978","021-66876320","上海市","上海市","宝山区"
"B0FFI6GTNY","海蓝幼儿园","科教文化服务;学校;幼儿园","141204","[]","罗店镇美兰湖罗太路237号","121.345227","31.409562","121.34063028676468","31.4113910085016","021-66033398","上海市","上海市","宝山区"
"B00156E52M","贝尔乐幼儿园(罗太路)","科教文化服务;学校;幼儿园","141204","[]","罗太路530弄7号","121.338131","31.415967","121.33354923400931","31.417807391997133","[]","上海市","上海市","宝山区"
"B00156OCX4","美兰湖幼儿园","科教文化服务;学校;幼儿园","141204","[]","罗店镇美诺路51号","121.36206","31.40554","121.3574307580459","31.407342295302588","021-56591202","上海市","上海市","宝山区"
"B00156GL91","宝山区罗店镇罗新幼儿园","科教文化服务;学校;幼儿园","141204","[]","罗店镇市一东路362号","121.358455","31.419214","121.3538310048421","31.42101816329721","021-36508816","上海市","上海市","宝山区"
"B00156OCQ0","金锣号幼儿园","科教文化服务;学校;幼儿园","141204","[]","罗店镇集贤路701号","121.350934","31.424252","121.34632412628667","31.426067210335404","021-66711802","上海市","上海市","宝山区"
"B0FFIJO3QS","宝山区小天鹅幼儿园罗迎园","科教文化服务;学校;幼儿园","141204","[]","罗迎路100号","121.364145","31.399941","121.35951270268409","31.401741825359814","021-66018292","上海市","上海市","宝山区"
"B0FFIYJTPI","宝山区申花幼儿园","科教文化服务;学校;幼儿园","141204","[]","罗店镇市一路162号","121.349277","31.416884","121.34467115291582","31.418703926505916","021-56861079","上海市","上海市","宝山区"
"B00156OCY4","四方幼儿园(罗溪路)","科教文化服务;学校;幼儿园","141204","[]","罗店镇罗溪路1285号","121.340178","31.432867","121.33559022643811","31.434699389823482","[]","上海市","上海市","宝山区"
"B00156GHNB","小天鹅幼儿园(南东路)","科教文化服务;学校;幼儿园","141204","[]","罗店镇南东路101号","121.362503","31.387256","121.35787458974718","31.38906280047548","021-56011900","上海市","上海市","宝山区"
"B001576S5M","上海宝山区民办十年幼儿园","科教文化服务;学校;幼儿园","141204","[]","罗店镇罗南新村十年路8号","121.371921","31.391617","121.36727750918831","31.39341005375458","021-36072250","上海市","上海市","宝山区"
"B0FFLIHXX2","宝山区罗店镇幼儿园","科教文化服务;学校;幼儿园","141204","[]","罗店镇祁南一村3号甲","121.348484","31.416791","121.34387980059392","31.418612334380985","021-56863417","上海市","上海市","宝山区"
"B00156OD0L","菲贝儿幼稚园","科教文化服务;学校;幼儿园","141204","[]","德都路月浦九村49号","121.422845","31.414104","121.41818895437882","31.415881267120998","021-56931614","上海市","上海市","宝山区"
"B0FFM8BNDF","马杰克双语幼儿园","科教文化服务;学校;幼儿园","141204","[]","美丹路505号大华兰湖天境","121.354694","31.403728","121.35007846101335","31.405542253563105","021-60733807","上海市","上海市","宝山区"
"B0FFFTRCWA","小主人幼儿园美罗园","科教文化服务;学校;幼儿园","141204","[]","罗店镇美平路760号","121.338333","31.388037","121.3337532078218","31.389884693533553","021-56568933","上海市","上海市","宝山区"
"B00156OCWA","宝星幼儿园","科教文化服务;学校;幼儿园","141204","[]","月浦镇宝泉路63号","121.430591","31.414514","121.42594506633456","31.416299590444574","[]","上海市","上海市","宝山区"
"B0FFGQ13JD","北岸郡庭幼儿园","科教文化服务;学校;幼儿园","141204","[]","月浦镇盛桥塔源路288弄9号(盛桥派出所隔壁)","121.397962","31.449434","121.39329181941717","31.451193920489686","021-66038210","上海市","上海市","宝山区"
"B00156OAN1","满天星幼儿园(塔源路)","科教文化服务;学校;幼儿园","141204","[]","鹤林路78弄51号","121.401661","31.446503","121.39699064694314","31.448263144504132","021-66030131;021-66030133","上海市","上海市","宝山区"
"B00156GVTT","马泾桥新村幼儿园锦乐园","科教文化服务;学校;幼儿园","141204","[]","月罗路300弄-18号","121.411856","31.416374","121.40719082090041","31.418143317370625","021-56644811","上海市","上海市","宝山区"
"B0H259OATD","上海云畔欧莱幼儿园","科教文化服务;学校;幼儿园","141204","[]","罗芬路789弄18号","121.356214","31.401479","121.3515957410318","31.403291404007962","[]","上海市","上海市","宝山区"
"B00155QX6F","金山漕泾幼儿园","科教文化服务;学校;幼儿园","141204","[]","漕泾镇中心街266号(致富街中心街)","121.409948","30.795169","121.40533583662535","30.797248982754894","021-57251340;021-57256436","上海市","上海市","金山区"
"B00157GOD2","金工幼儿园","科教文化服务;学校;幼儿园","141204","[]","高林路81号","121.335032","30.846447","121.33050606529547","30.848575706128706","021-57270758","上海市","上海市","金山区"
"B00155QVFR","斯育漕泾幼儿园","科教文化服务;学校;幼儿园","141204","[]","漕泾镇花园港58号","121.414077","30.797095","121.40946683717969","30.799175699944385","021-67252163","上海市","上海市","金山区"
"B00155N873","金山区朱行幼儿园","科教文化服务;学校;幼儿园","141204","[]","恒顺路355弄8号","121.339553","30.857895","121.33501604697977","30.8600086296346","021-67225060","上海市","上海市","金山区"
"B00155QSH6","绿太阳幼儿园(胡桥·小学路)","科教文化服务;学校;幼儿园","141204","[]","柘林镇胡桥社区新街232弄1号","121.429948","30.832878","121.42535150959621","30.83495265699098","021-57451537","上海市","上海市","奉贤区"
"B00156GBGS","金山区曙光幼儿园","科教文化服务;学校;幼儿园","141204","[]","山阳镇朱山路436号","121.375336","30.767733","121.37074194344883","30.76984167331107","[]","上海市","上海市","金山区"
"B0H33NNX4J","吉的堡慧慈幼儿园","科教文化服务;学校;幼儿园","141204","[]","志伟路318号","121.315554","30.828541","121.31107346254393","30.830716874127017","[]","上海市","上海市","金山区"
"B001557R89","金山区山阳幼儿园","科教文化服务;学校;幼儿园","141204","[]","体育路35号","121.370209","30.76459","121.36562212992978","30.76670627249108","021-57241106","上海市","上海市","金山区"
"B0FFG8WOVZ","斯恒幼儿园","科教文化服务;学校;幼儿园","141204","[]","亭朱公路1928号","121.323472","30.87947","121.3189694184435","30.881601696616556","021-57233678","上海市","上海市","金山区"
"B00156GBW1","金山亚贝尔艺术幼儿园","科教文化服务;学校;幼儿园","141204","[]","山阳镇红旗东路237号","121.363128","30.762414","121.35855243093714","30.764540925888035","021-37216166","上海市","上海市","金山区"
"B0FFGN4D3K","海丰幼儿园(海丰路)","科教文化服务;学校;幼儿园","141204","[]","海丰路168号","121.352741","30.758852","121.3481848063462","30.76099706274154","[]","上海市","上海市","金山区"
"B00156OCOE","金山区亭林幼儿园","科教文化服务;学校;幼儿园","141204","[]","亭林镇松金公路5275弄61号","121.309155","30.88015","121.30468398412964","30.882307837331577","021-57233618","上海市","上海市","金山区"
"B0FFIPCT3I","蓝猫托儿所","科教文化服务;学校;幼儿园","141204","[]","庄行镇东街油车弄33号","121.397350","30.906780","121.39272717573006","30.90879538718494","[]","上海市","上海市","奉贤区"
"B00156GR0P","金山斯祥幼儿园","科教文化服务;学校;幼儿园","141204","[]","张堰东大街162弄28","121.288579","30.806219","121.2841533917852","30.80845150943507","021-57292266","上海市","上海市","金山区"
"B00155N9SA","金山区新城幼儿园","科教文化服务;学校;幼儿园","141204","[]","龙轩路708号","121.344086","30.752951","121.3395481281187","30.755114312101558","021-67223000","上海市","上海市","金山区"
"B0FFHA400C","柘林幼儿园","科教文化服务;学校;幼儿园","141204","[]","联业路北150米","121.485087","30.838964","121.48063572635976","30.84115753817624","021-57446748","上海市","上海市","奉贤区"
"B0FFFA25GY","亭林幼儿园","科教文化服务;学校;幼儿园","141204","[]","南亭公路6985弄1号","121.316936","30.874348","121.3124485317255","30.87649502083775","021-57231368","上海市","上海市","金山区"
"B00156GC2F","张堰幼儿园","科教文化服务;学校;幼儿园","141204","[]","张堰镇康贤路389号","121.294518","30.802685","121.29008246236499","30.804911044823548","021-57213164;021-57213365","上海市","上海市","金山区"
"B0FFI938PY","织梦幼儿园","科教文化服务;学校;幼儿园","141204","[]","柘林镇新北路199号","121.462190","30.863605","121.45766276877393","30.86572240015855","021-57494563","上海市","上海市","奉贤区"
"B0G24HFI9P","前京幼儿园","科教文化服务;学校;幼儿园","141204","[]","蒙山北路1333号","121.329748","30.760485","121.32524126261032","30.76267125849909","[]","上海市","上海市","金山区"
"B00156OCVI","金山区兴塔幼儿园","科教文化服务;学校;幼儿园","141204","[]","兴塔镇星光路49号","121.075079","30.866075","121.07051134518865","30.868130076172637","021-67360806","上海市","上海市","金山区"
"B00156DH53","枫泾幼儿园分部","科教文化服务;学校;幼儿园","141204","[]","枫泾镇枫溪路64号(枫丽路新枫路)","121.016455","30.885836","121.01204045058265","30.88800477816399","021-57351424","上海市","上海市","金山区"
"B0FFFBX8XS","枫泾幼儿园","科教文化服务;学校;幼儿园","141204","[]","枫杰路1号","121.017342","30.892104","121.01292378328391","30.89426652283103","021-57351424","上海市","上海市","金山区"
"B00156OCQA","青浦区泰安幼儿园","科教文化服务;学校;幼儿园","141204","[]","石家浜路38号","121.037119","31.127484","121.03261523402453","31.12945633081604","021-59235100","上海市","上海市","青浦区"
"B0G1D9J4OS","圣福朗幼儿园","科教文化服务;学校;幼儿园","141204","[]","阁游路与浦泰路交叉路口往南约110米","121.038067","31.119465","121.03356103787995","31.121439339861304","021-59818019","上海市","上海市","青浦区"
"B0FFJ8SDTN","朱家角镇第二幼儿园","科教文化服务;学校;幼儿园","141204","[]","复兴路与浦祥路交叉路口往东约180米","121.035827","31.106331","121.03132900103003","31.10831812078918","[]","上海市","上海市","青浦区"
"B0FFGQ2L1R","青浦区朱家角幼儿园","科教文化服务;学校;幼儿园","141204","[]","朱家角镇漕平支路5号","121.052971","31.108002","121.04842515136048","31.109949583253727","021-59231308;021-59246708","上海市","上海市","青浦区"
"B0FFFPWY67","胜利幼儿园(新风路)","科教文化服务;学校;幼儿园","141204","[]","朱家角镇胜利街42号","121.058862","31.105395","121.0543027732671","31.10733316181992","021-59240735;18930666838","上海市","上海市","青浦区"
"B00156GD7F","诗韵幼儿园(祥凝浜路)","科教文化服务;学校;幼儿园","141204","[]","祥凝浜路16弄20号","121.067142","31.109974","121.06256600325355","31.111896731234104","021-59246781","上海市","上海市","青浦区"
"B0FFGW2Q1B","青浦区忆华里幼儿园","科教文化服务;学校;幼儿园","141204","[]","盈浩路28号","121.09599","31.145659","121.09138107846918","31.147540917874643","021-59207226","上海市","上海市","青浦区"
"B001557OTE","朵朵幼儿园","科教文化服务;学校;幼儿园","141204","[]","盈港路1755弄52号(漕盈路地铁站2C口步行490米)","121.09227","31.157686","121.0876614550382","31.159562292041667","021-69227660","上海市","上海市","青浦区"
"B0H17M73RC","上海市青浦区橙黄橘绿幼儿园","科教文化服务;学校;幼儿园","141204","[]","观云路250号","121.088490","31.133860","121.08388568299297","31.13575021515007","[]","上海市","上海市","青浦区"
"B0FFMAEJ6C","上海青浦平和幼儿园","科教文化服务;学校;幼儿园","141204","[]","朱家角路16号","121.089132","31.136157","121.08452706319197","31.13804571386679","021-59801899","上海市","上海市","青浦区"
"B0FFJP5OV5","思源幼儿园","科教文化服务;学校;幼儿园","141204","[]","五浦汇B区崧子苑","121.084907","31.144625","121.08030450751411","31.146511332126522","[]","上海市","上海市","青浦区"
"B0FFGO0P21","青浦阳光宝贝幼儿园","科教文化服务;学校;幼儿园","141204","[]","青赵公路910-912号","121.09999","31.151484","121.0953798504767","31.15336279549904","021-59207625","上海市","上海市","青浦区"
"B00157HJOJ","清河湾幼儿园","科教文化服务;学校;幼儿园","141204","[]","清河湾路593号","121.094319","31.166606","121.08970881805999","31.168477223951662","021-69720152","上海市","上海市","青浦区"
"B0HR99AY0X","青苹果幼儿园","科教文化服务;学校;幼儿园","141204","[]","康业路888弄1号","121.069768","31.087537","121.06518943419144","31.08946871950628","[]","上海市","上海市","青浦区"
"B0FFHVE9ND","沈巷幼儿园","科教文化服务;学校;幼儿园","141204","[]","泖溪路80弄80号","121.061529","31.072764","121.05696693208537","31.07471599555728","021-59830470","上海市","上海市","青浦区"
"B0IB2USKO1","青浦区御澜湾幼儿园","科教文化服务;学校;幼儿园","141204","[]","盈绿路30号","121.095777","31.139019","121.09116871255743","31.14090446572554","[]","上海市","上海市","青浦区"
"B0HGNULLS4","上海青浦区艾格尔托育园","科教文化服务;学校;幼儿园","141204","[]","县前街57号","121.110444","31.144279","121.10583634769043","31.146164690797224","021-59288668","上海市","上海市","青浦区"
"B001550RJE","晨星幼儿园(留水园别墅北)","科教文化服务;学校;幼儿园","141204","[]","盈港路688弄72号","121.109415","31.162342","121.10480536989051","31.16421772758971","021-59855565","上海市","上海市","青浦区"
"B00156EEBM","合作幼儿园(小星公路)","科教文化服务;学校;幼儿园","141204","[]","庙镇猛将庙小星公路1100号","121.368858","31.740259","121.3641882768203","31.74202930120148","021-59382106","上海市","上海市","崇明区"
"B0FFH9B6OP","崇明区庙镇幼儿园","科教文化服务;学校;幼儿园","141204","[]","庙镇庙中路80号","121.350400","31.714974","121.34576573974007","31.71676970365276","021-59361697","上海市","上海市","崇明区"
"B0FFGZTIF9","江口幼儿园","科教文化服务;学校;幼儿园","141204","[]","庙镇江口江民路55号","121.362790","31.681546","121.35813527088004","31.683319400391174","021-69361671","上海市","上海市","崇明区"
"B00156OCRY","港西幼儿园","科教文化服务;学校;幼儿园","141204","[]","港西镇三双公路1581弄70号","121.412703","31.689919","121.40801414479684","31.691664246944292","021-59671383","上海市","上海市","崇明区"
"B0FFGTHMTA","莺莺幼儿园","科教文化服务;学校;幼儿园","141204","[]","港西镇鼓浪屿路1000弄272号","121.421134","31.649667","121.41645538679573","31.65141582308122","021-59628133","上海市","上海市","崇明区"
"B00156OCWY","三星幼儿园","科教文化服务;学校;幼儿园","141204","[]","三星镇星虹路88号","121.285095","31.742293","121.28059518255402","31.744205247129532","021-59600340","上海市","上海市","崇明区"
"B001503D48","崇明实验幼儿园","科教文化服务;学校;幼儿园","141204","[]","城桥镇新崇西路5号(崇明人民路新崇西路)","121.393496","31.621085","121.38881213455727","31.622827398506157","021-59611238","上海市","上海市","崇明区"
"B00156EDNQ","海桥幼儿园","科教文化服务;学校;幼儿园","141204","[]","海桥公路66","121.310350","31.786633","121.30579859643504","31.788512109219646","021-59300974;021-59300549","上海市","上海市","崇明区"
"B00156EGS2","上海市崇明区建设幼儿园(界山路)","科教文化服务;学校;幼儿园","141204","[]","建设公路2350","121.456017","31.666384","121.45140306663035","31.668188406924695","021-59331640","上海市","上海市","崇明区"
"B00155QHWF","小港幼儿园(小港新村西)","科教文化服务;学校;幼儿园","141204","[]","城桥镇小港新村12号","121.397419","31.635616","121.39273251966407","31.637357259085793","021-39621032;021-69624256","上海市","上海市","崇明区"
"B0FFGQGUNL","崇明区西门幼儿园","科教文化服务;学校;幼儿园","141204","[]","崇明人民路与西园路交叉路口往东北约140米","121.391031","31.624946","121.38634802036604","31.626689449965337","021-59613842","上海市","上海市","崇明区"
"B00156EHZ1","崇明区新村幼儿园","科教文化服务;学校;幼儿园","141204","[]","新村乡星村公里2111号","121.331111","31.829733","121.32650894331017","31.831580324221083","021-59650132","上海市","上海市","崇明区"
"B001574RSF","西门第二幼儿园","科教文化服务;学校;幼儿园","141204","[]","崇明人民路259号附近","121.390557","31.623463","121.38587442161514","31.625206687083942","[]","上海市","上海市","崇明区"
"B0IG0Z83R7","鹭鹭幼儿园","科教文化服务;学校;幼儿园","141204","[]","明南路与鼓浪屿路交叉口东60米","121.420809","31.649992","121.41613003011373","31.651740560924388","[]","上海市","上海市","崇明区"
"B0FFM8RRX7","露凝国际幼儿园","科教文化服务;学校;幼儿园","141204","[]","城桥镇西引路101弄","121.390226","31.629648","121.38554306966854","31.63139185730432","021-69697799","上海市","上海市","崇明区"
"B0FFHHR9FV","静安南西崇明新城幼儿园","科教文化服务;学校;幼儿园","141204","[]","城桥镇东引路333号","121.413296","31.632348","121.40861258951526","31.634091336460575","021-69610363;021-69610877","上海市","上海市","崇明区"
"B00155QI1G","西门第二幼儿园小托班部","科教文化服务;学校;幼儿园","141204","[]","城桥镇西门南村附24号","121.390557","31.623353","121.38587443134294","31.625096687446685","021-59611118","上海市","上海市","崇明区"
"B001572ESY","康乐托儿所","科教文化服务;学校;幼儿园","141204","[]","大木桥路237弄7号(嘉善路地铁站4号口步行330米)","121.462371","31.198997","121.45781557202999","31.200924873303762","021-64039985","上海市","上海市","徐汇区"
"B00154DUZ3","宛南实验幼儿园","科教文化服务;学校;幼儿园","141204","[]","大木桥路321-323号","121.462978","31.197281","121.45842449579142","31.199211200528342","021-64161261;021-64168714","上海市","上海市","徐汇区"
"B0HA6CCIDI","上海美士骑幼儿园","科教文化服务;学校;幼儿园","141204","[]","打浦路38弄5号(打浦桥地铁站2号口步行310米)","121.468881","31.203952","121.46434482432267","31.205893924949066","[]","上海市","上海市","黄浦区"
"B0GR9YQN6Z","LittleKnight幼儿园","科教文化服务;学校;幼儿园","141204","[]","打浦路38弄5号(打浦桥地铁站2号口步行270米)","121.468874","31.204098","121.46433778989463","31.206039835812813","13764000381","上海市","上海市","黄浦区"
"B00156O6W1","小骑士幼儿园(上海市黄浦区民防工程管理中心东北)","科教文化服务;学校;幼儿园","141204","[]","打浦路38弄5号(打浦桥地铁站2号口步行310米)","121.468947","31.203963","121.46441102968788","31.205905092202368","[]","上海市","上海市","黄浦区"
"B00155EO7Z","奥林幼儿园总部","科教文化服务;学校;幼儿园","141204","[]","瞿溪路1200弄45号(鲁班路地铁站3号口步行440米)","121.471627","31.196951","121.46710011553071","31.198903611390413","021-63033272;021-63036671","上海市","上海市","黄浦区"
"B0FFLB5MXN","上海徐汇区民办吉的堡新徐汇幼儿园","科教文化服务;学校;幼儿园","141204","[]","清真路与小木桥路交叉口东北80米","121.457927","31.199365","121.45335893804618","31.201282145713385","[]","上海市","上海市","徐汇区"
"B0FFHTNQSX","奥林幼儿园","科教文化服务;学校;幼儿园","141204","[]","打浦路410弄(鲁班路地铁站3号口步行440米)","121.471774","31.197017","121.46724758098834","31.198969973043276","021-63039002","上海市","上海市","黄浦区"
"B0015428CF","平江路幼儿园","科教文化服务;学校;幼儿园|科教文化服务;培训机构;培训机构","141204|141400","[]","平江路17号","121.456997","31.200509","121.45242629458359","31.20242345688565","021-64034223","上海市","上海市","徐汇区"
"B0FFIHK0L4","平江路幼儿园(中大班部)","科教文化服务;学校;幼儿园","141204","[]","平江路36号","121.456329","31.20083","121.45175645955956","31.202742787562066","[]","上海市","上海市","徐汇区"
"B0FFIVV3R9","上海托幼","科教文化服务;学校;幼儿园","141204","[]","中山南二路151号上海市教育报刊总社报业大楼","121.466492","31.192133","121.46194946209503","31.19407454417726","[]","上海市","上海市","徐汇区"
"B00155QKRR","奥林幼儿园分部","科教文化服务;学校;幼儿园","141204","[]","瞿溪路1072弄35号(鲁班路地铁站3号口步行230米)","121.474340","31.197790","121.46982183088333","31.199749548696513","021-63033272;021-63039002","上海市","上海市","黄浦区"
"B00156NZP5","枫林幼儿园(小木桥路)","科教文化服务;学校;幼儿园","141204","[]","小木桥路440弄之29-30号","121.458998","31.194273","121.45443334835439","31.19619513332416","021-64038429","上海市","上海市","徐汇区"
"B0FFJVSRV0","Apple Montessori苹果蒙特梭利幼儿园","科教文化服务;学校;幼儿园","141204","[]","建国西路290号","121.458862","31.205529","121.45429599760061","31.207445315964897","021-33567892;021-33567893;13671874701","上海市","上海市","徐汇区"
"B00157HYTL","卢湾青少年业余体育学校附属幼儿园","科教文化服务;学校;幼儿园","141204","[]","陕西南路271弄51号","121.464896","31.208453","121.4603472273723","31.21038253419387","[]","上海市","上海市","黄浦区"
"B0FFLH3NV2","上海市黄浦区大同幼儿园","科教文化服务;学校;幼儿园","141204","[]","陕西南路271弄51号","121.464827","31.208385","121.46027802625642","31.210314393753162","021-64311763","上海市","上海市","黄浦区"
"B0FFHEFLXY","奥林幼儿园小班部","科教文化服务;学校;幼儿园","141204","[]","瞿溪路1072弄南园新村(鲁班路地铁站3号口步行250米)","121.474338","31.197679","121.46981983385795","31.199638597656765","[]","上海市","上海市","黄浦区"
"B0FFGI0FNJ","城市花园幼儿园","科教文化服务;学校;幼儿园","141204","[]","鲁班路738弄13号(近中山南一路)","121.477685","31.193506","121.47317828399414","31.195476925313518","021-53018677","上海市","上海市","黄浦区"
