"id","name","type","typeCode","bizType","address","gcj02_lng","gcj02_lat","wgs84_lng","wgs84_lat","tel","provinceName","cityName","adName"
"B0FFKHL1Q7","阿里社区体育广场","风景名胜;公园广场;城市广场","110105","tour","安图路延吉四村社区","121.538929","31.292939","121.53462473594693","31.295039907378108","[]","上海市","上海市","杨浦区"
"B0FFIOAHHP","博爱社区休闲广场","风景名胜;公园广场;城市广场","110105","tour","周家嘴路隧道景源佳苑北侧约30米","121.576178","31.288617","121.57195551096108","31.290783985934873","[]","上海市","上海市","浦东新区"
"B0FFKZZ6JE","龙珠广场下沉式广场","风景名胜;公园广场;城市广场","110105","tour","浦东大道2123号(歇浦路地铁站4号口步行360米)","121.550091","31.250334","121.54582098575422","31.252477718199362","[]","上海市","上海市","浦东新区"
"B0GU2BCL54","郡江国际未来生活体验馆","风景名胜;公园广场;城市广场|购物服务;购物相关场所;购物相关场所","110105|060000","tour","宁国路218号郡江国际大厦A座1115室","121.537467","31.265329","121.53316069852893","31.267437819486023","[]","上海市","上海市","杨浦区"
"B0FFFDP4MT","黄兴公园-中心广场","风景名胜;公园广场;城市广场","110105","tour","国顺东路369号黄兴公园内","121.529626","31.293238","121.525292892759","31.29531524542176","[]","上海市","上海市","杨浦区"
"B0FFM58O7C","爱心广场","风景名胜;公园广场;城市广场","110105","tour","金桥浦兴文化公园(巨峰路南)","121.591021","31.279105","121.58681311317906","31.281285196967065","[]","上海市","上海市","浦东新区"
"B00155E1LM","北蔡广场","风景名胜;公园广场;城市广场|生活服务;生活服务场所;生活服务场所","110105|070000","tour","莲安西路50号(北蔡地铁站2号口步行490米)","121.554571","31.181655","121.55031762474596","31.183840046393627","[]","上海市","上海市","浦东新区"
"B0FFKH9Z9V","大爱广场","风景名胜;公园广场;城市广场","110105","tour","东陆路705号浦兴文化公园","121.589849","31.278587","121.5856404776165","31.280767037729138","[]","上海市","上海市","浦东新区"
"B0FFILDNB2","外滩-金融广场","风景名胜;公园广场;城市广场","110105","tour","中山东一路(北至外白渡桥,南至十六铺码头)(外滩)","121.490680","31.236628","121.48621470758125","31.238616079047684","[]","上海市","上海市","黄浦区"
"B0FFGBDZTS","外滩金牛广场","风景名胜;公园广场;城市广场","110105","tour","福州路与中山东一路交汇处路东","121.490869","31.235581","121.4864044706905","31.23757011915905","[]","上海市","上海市","黄浦区"
"B0FFFDD60V","上海虹桥站西广场","风景名胜;公园广场;城市广场","110105","tour","申昆路1500号(虹桥火车站地铁站C出口步行80米)","121.317375","31.19387","121.31285936918444","31.195835023415253","[]","上海市","上海市","闵行区"
"B0FFFSNYVW","上海科技馆下沉式广场","风景名胜;公园广场;城市广场","110105","tour","世纪大道2000号上海科技馆","121.541625","31.218018","121.53733483528359","31.220158090735747","[]","上海市","上海市","浦东新区"
"B00157HTME","市民中心广场","风景名胜;公园广场;城市广场","110105","tour","万安街与高行街交叉口东北180米","121.610657","31.297081","121.60644876124445","31.299251220940448","[]","上海市","上海市","浦东新区"
"B001507C88","博乐广场","风景名胜;公园广场;城市广场","110105","tour","嘉定镇","121.252135","31.384096","121.2476958239207","31.38605957759542","[]","上海市","上海市","嘉定区"
"B0FFF5QXQO","世纪公园-观星广场","风景名胜;公园广场;城市广场","110105","tour","花木路1159号(花木路地铁站5号口步行420米)","121.559987","31.214486","121.55574293508938","31.216664492289784","[]","上海市","上海市","浦东新区"
"B0G30PIPLN","尚悦街西街-入口广场","风景名胜;公园广场;城市广场","110105","tour","银城路与即墨路交叉路口往西北约100米(陆家嘴滨江金融城)尚悦街西街","121.510875","31.242219","121.50648193030864","31.24426498618502","[]","上海市","上海市","浦东新区"
"B0FFF6XTM4","世纪广场(南京路步行街)","风景名胜;公园广场;城市广场","110105","tour","南京东路587号(南京东路地铁站4号口步行330米)","121.479688","31.235308","121.47518446179889","31.237264669987756","[]","上海市","上海市","黄浦区"
"B0FFL04LJK","船台广场","风景名胜;公园广场;城市广场","110105","tour","东岸绿道浦东保洁公司","121.508805","31.244295","121.50440434617936","31.246333909741537","[]","上海市","上海市","浦东新区"
"B0FFKXKS08","殿前广场","风景名胜;公园广场;城市广场","110105","tour","方浜中路249号上海城隍庙","121.492473","31.225700","121.48801504467542","31.22769846095445","[]","上海市","上海市","黄浦区"
"B0H121CXLW","景观小广场","风景名胜;公园广场;城市广场","110105","tour","军工路2000号共青国家森林公园八仙花主题花园","121.550533","31.319917","121.54625829333851","31.322033200032482","[]","上海市","上海市","杨浦区"
"B0GR1LZLWP","海江国际金融广场","风景名胜;公园广场;城市广场","110105","tour","东大名路与海门路交叉口西南20米","121.509082","31.252073","121.50468168084443","31.25410926776405","[]","上海市","上海市","虹口区"
"B0G0DG644S","尚悦街西街-瀑布广场","风景名胜;公园广场;城市广场","110105","tour","银城路与即墨路交叉路口往西北约100米(陆家嘴滨江金融城)尚悦街西街","121.510893","31.243454","121.50649989006742","31.245499482853187","[]","上海市","上海市","浦东新区"
"B0FFIKCHCZ","下沉式广场","风景名胜;公园广场;城市广场","110105","tour","陆家嘴环路1318号(陆家嘴地铁站1号入口步行460米)","121.503855","31.241779","121.49943672968314","31.24380424311882","[]","上海市","上海市","浦东新区"
"B0G3ZBM95V","尚悦街西街-欢乐广场","风景名胜;公园广场;城市广场","110105","tour","银城路与即墨路交叉路口往西北约100米(陆家嘴滨江金融城)尚悦街西街","121.511037","31.242696","121.50664446813015","31.244742250161046","[]","上海市","上海市","浦东新区"
"B00156NTUA","下沉式广场","风景名胜;公园广场;城市广场","110105","tour","淞沪路252-256号","121.516089","31.300461","121.51170946980561","31.30249765950494","[]","上海市","上海市","杨浦区"
"B00155LW4R","中心广场(凝晖路)","风景名胜;公园广场;城市广场","110105","tour","文昌路10号","121.492021","31.225569","121.48756143853069","31.22756617400682","[]","上海市","上海市","黄浦区"
"B0FFME0T8P","金桥老街广场","风景名胜;公园广场;城市广场","110105","tour","金桥路与杨高中路辅路交叉口西北160米","121.590297","31.250072","121.58609110580981","31.25226444624104","[]","上海市","上海市","浦东新区"
"B0FFGFBDC4","陆家嘴街道双拥广场","风景名胜;公园广场;城市广场","110105","tour","梅园新村","121.529689","31.234139","121.52536106167877","31.23624183609933","[]","上海市","上海市","浦东新区"
"B00155R1CU","文化广场(南桥路)","风景名胜;公园广场;城市广场","110105","tour","解放西路000号","121.45672","30.913646","121.45217317857052","30.915721263752406","[]","上海市","上海市","奉贤区"
"B00155QEOB","城市金融文化广场","风景名胜;公园广场;城市广场","110105","tour","浦东南路999号","121.516872","31.228291","121.51250130901231","31.230360910498394","[]","上海市","上海市","浦东新区"
"B0H3J62OVP","霍山公园-入口广场","风景名胜;公园广场;城市广场","110105","tour","霍山路118号霍山公园(近舟山路)","121.510968","31.253715","121.50657428940627","31.25575613641411","[]","上海市","上海市","虹口区"
"B001550HET","白玉兰广场","风景名胜;公园广场;城市广场","110105","tour","牡丹江路(安信商业广场对面)","121.4882","31.39594","121.48371225230728","31.397861257297713","[]","上海市","上海市","宝山区"
"B0FFHI5I4I","福满堂喜庆文化广场","风景名胜;公园广场;城市广场","110105","tour","侯家路59号(豫园地铁站3号口步行380米)","121.489500","31.227030","121.48503132868117","31.229019001710665","[]","上海市","上海市","黄浦区"
"B0FFFSCOEM","四平科技公园-膜结构广场","风景名胜;公园广场;城市广场","110105","tour","四平路1777号(近中山北二路)","121.505740","31.287468","121.5013246559346","31.289479276552008","[]","上海市","上海市","杨浦区"
"B00155MUIK","花木玉兰广场","风景名胜;公园广场;城市广场","110105","tour","花木镇牡丹路玉兰路(世纪公园地铁站3号口步行450米)","121.547541","31.206874","121.54326801853462","31.209032569098667","13386070657","上海市","上海市","浦东新区"
"B00156GMQ0","老白渡滨江绿地-张拉膜","风景名胜;公园广场;城市广场","110105","tour","滨江大道4298号","121.510252","31.221197","121.50585848301272","31.223250831432267","[]","上海市","上海市","浦东新区"
"B0HR0GSIRQ","湖畔文化广场","风景名胜;公园广场;城市广场","110105","tour","台儿庄路408号金桥公园","121.592896","31.257073","121.5886908761563","31.259263057141062","[]","上海市","上海市","浦东新区"
"B001556QTD","川沙广场","风景名胜;公园广场;城市广场","110105","tour","川沙镇东城壕路62弄19号201室-近","121.696954","31.193873","121.6926209139381","31.195955056008643","[]","上海市","上海市","浦东新区"
"B0FFH163L8","外滩佐邻佑里中心广场","风景名胜;公园广场;城市广场","110105","tour","中华路179号","121.497129","31.222733","121.49268803966463","31.224746795585848","[]","上海市","上海市","黄浦区"
"B00157I2HR","醉美茅台城市广场","风景名胜;公园广场;城市广场","110105","tour","苗江路上海设计中心东南侧约260米","121.497505","31.20007","121.493067323131","31.202095778789097","[]","上海市","上海市","黄浦区"
"B0FFHR2FY8","香樟广场","风景名胜;公园广场;城市广场","110105","tour","军工路2000号共青国家森林公园","121.548674","31.318084","121.54439469766656","31.320197071299983","[]","上海市","上海市","杨浦区"
"B00156DWJ8","闵行市民文化广场","风景名胜;公园广场;城市广场","110105","tour","平南路古美人口文化公园(古美小区南)","121.365431","31.177476","121.36081594245849","31.179364127469285","[]","上海市","上海市","闵行区"
"B0HD6SBAAC","中共一大纪念馆国旗广场","风景名胜;公园广场;城市广场","110105","tour","黄陂南路与湖滨路交叉口","121.476246","31.220104","121.47173220192622","31.222058070768536","[]","上海市","上海市","黄浦区"
"B0FFG95L9P","和平公园-和平广场","风景名胜;公园广场;城市广场","110105","tour","新港路和平公园","121.501865","31.269696","121.49743716395852","31.271703031338554","[]","上海市","上海市","虹口区"
"B0FFF3S7IM","上海展览中心-西南广场","风景名胜;公园广场;城市广场","110105","tour","延安中路1000号(静安寺地铁站8号口步行410米)","121.451660","31.223409","121.44707337037653","31.225300832370536","[]","上海市","上海市","静安区"
"B00155IQ2K","番禺文化广场","风景名胜;公园广场;城市广场","110105","tour","虹桥路637号","121.426727","31.196101","121.42209467690638","31.197965783322477","[]","上海市","上海市","徐汇区"
"B0FFL7LP0J","党建广场","风景名胜;公园广场;城市广场","110105","tour","浦三路635-637弄通道与齐恒路交叉口东北140米","121.520781","31.190301","121.51642704527447","31.192400351372342","[]","上海市","上海市","浦东新区"
"B0HUJS0EBE","法治文化广场","风景名胜;公园广场;城市广场","110105","tour","恒丰路299号(汉中路地铁站1号口步行120米)","121.457080","31.242303","121.4525059095843","31.24419800299865","[]","上海市","上海市","静安区"
"B0FFKZN65L","中成文化广场","风景名胜;公园广场;城市广场","110105","tour","长江路隧道中成智谷创意设计中心","121.497711","31.349486","121.4932613364596","31.35145005107548","[]","上海市","上海市","宝山区"
"B0FFFTEOVT","潍坊孝亲敬老广场","风景名胜;公园广场;城市广场|体育休闲服务;体育休闲服务场所;体育休闲服务场所","110105|080000","tour","崂山路709号(浦电路6号线地铁站4号口步行330米)","121.525802","31.220163","121.5214624961937","31.222261870671684","[]","上海市","上海市","浦东新区"
"B0FFH166MW","世博中心东广场","风景名胜;公园广场;城市广场","110105","tour","世博大道1500号","121.490789","31.186908","121.48632833500335","31.188920187035716","[]","上海市","上海市","浦东新区"
"B0H3TUMIH8","公园南入口广场","风景名胜;公园广场;城市广场","110105","tour","高斯路635号张江主题公园","121.610954","31.203719","121.60675336119964","31.20593038708699","[]","上海市","上海市","浦东新区"
"B0FFK6T9AB","岭南公园-中轴广场","风景名胜;公园广场;城市广场","110105","tour","汾西路600号","121.456357","31.314225","121.45177472284877","31.31608849872177","[]","上海市","上海市","静安区"
"B00155L38G","虹康绿地休闲广场","风景名胜;公园广场;城市广场","110105","tour","泉口路与剑河路交叉口东南100米","121.369007","31.212591","121.3643833201511","31.21445709350122","[]","上海市","上海市","长宁区"
"B0FFFS7R4F","鹏海广场","风景名胜;公园广场;城市广场","110105","tour","鹏飞路330号","121.556563","31.17185","121.55231501708221","31.174043659828104","[]","上海市","上海市","浦东新区"
"B0IAUSW94V","北蔡休闲绿地北园","风景名胜;公园广场;城市广场","110105","tour","北中路与北新路交叉口东北140米","121.565359","31.185382","121.56112795636004","31.187583002725034","[]","上海市","上海市","浦东新区"
"B00157HU93","塘东休闲广场","风景名胜;公园广场;城市广场","110105","tour","蓝村路与东方路交叉口西北160米","121.526527","31.212571","121.5221905376443","31.214675451809526","[]","上海市","上海市","浦东新区"
"B0HKLSRBSS","联圩广场","风景名胜;公园广场;城市广场","110105","tour","人民大道185号(人民广场地铁站1号口步行300米)","121.474538","31.229377","121.47001776843153","31.231322025968094","[]","上海市","上海市","黄浦区"
"B0IGUUZ2DW","双拥文化广场","风景名胜;公园广场;城市广场","110105","tour","通南路与新二路交叉口东160米","121.476257","31.338172","121.47173308654389","31.340077270335602","[]","上海市","上海市","宝山区"
"B0FFJY5BWE","宜川科普人文广场","风景名胜;公园广场;城市广场","110105","tour","宜川路99号","121.440161","31.259764","121.43554533408508","31.261617770209686","[]","上海市","上海市","普陀区"
"B0FFIRVRMF","南新绿地广场","风景名胜;公园广场;城市广场","110105","tour","下南路309弄70号南新小区休闲绿地","121.541918","31.170740","121.53763261491717","31.172904075503556","[]","上海市","上海市","浦东新区"
"B0GKA6X5VP","双拥广场","风景名胜;公园广场;城市广场","110105","tour","九江路与西藏中路交叉口西南120米","121.473656","31.233267","121.46913255102373","31.23520782138555","[]","上海市","上海市","黄浦区"
"B00155HQPD","由由新村文化广场","风景名胜;公园广场;城市广场","110105","tour","严中路388弄","121.531192","31.188205","121.5268727332099","31.190333790821864","[]","上海市","上海市","浦东新区"
"B00156Z31M","文化广场","风景名胜;公园广场;城市广场","110105","tour","嘉戬支路297附近","121.298349","31.37417","121.29385787901981","31.37609490429948","[]","上海市","上海市","嘉定区"
"B00156ZJV0","淮茂绿地","风景名胜;公园广场;城市广场","110105","tour","茂名南路59-14号","121.460269","31.21846","121.45570584296809","31.220373444915158","[]","上海市","上海市","黄浦区"
"B0FFHWO1I6","上海西站-北广场","风景名胜;公园广场;城市广场","110105","tour","桃浦路1号(上海西站地铁站6号口旁)","121.401764","31.264116","121.39710962192534","31.265936128252978","[]","上海市","上海市","普陀区"
"B0FFHR8NHA","世界文豪广场","风景名胜;公园广场;城市广场","110105","tour","四川北路2288号(虹口足球场地铁站1号口步行410米)","121.483354","31.269109","121.47886014759885","31.271061250104886","[]","上海市","上海市","虹口区"
"B0FFMGRIYF","天安中心广场","风景名胜;公园广场;城市广场","110105","tour","南京西路388号天安中心广场","121.469681","31.231783","121.46514494006777","31.233713853543673","[]","上海市","上海市","黄浦区"
"B0FFMGZCB3","八宝广场","风景名胜;公园广场;城市广场","110105","tour","淮海中路222号力宝广场","121.475908","31.224217","121.47139272785869","31.226168202481794","[]","上海市","上海市","黄浦区"
"B0FFGOC89Q","大风车曹路中心广场","风景名胜;公园广场;城市广场","110105","tour","民雨路25号附近","121.663572","31.275513","121.65929439012598","31.277619499293433","[]","上海市","上海市","浦东新区"
"B0H3J61TM4","树阵广场","风景名胜;公园广场;城市广场","110105","tour","凉城路800号凉城公园","121.471770","31.298109","121.46723487094836","31.300016967461822","[]","上海市","上海市","虹口区"
"B001556M4E","安亭市民广场","风景名胜;公园广场;城市广场","110105","tour","墨玉路328号","121.16444","31.299927","121.15989493622696","31.301812731271287","[]","上海市","上海市","嘉定区"
"B0FFL8GNXN","新天地-下沉式广场","风景名胜;公园广场;城市广场","110105","tour","淮海中路333号新天地广场","121.473805","31.222733","121.46928294163015","31.22467911831112","[]","上海市","上海市","黄浦区"
"B0FFFY1HJD","台北林家花园休闲生活广场","风景名胜;公园广场;城市广场","110105","tour","成山路192号(成山路地铁站4号口步行290米)","121.493622","31.170454","121.48917286529077","31.172482952438266","021-60752922","上海市","上海市","浦东新区"
"B0FFFRTMHG","北蔡镇大华文化广场","风景名胜;公园广场;城市广场","110105","tour","北艾路大华北公园","121.530504","31.180924","121.52618314431649","31.183054635697136","[]","上海市","上海市","浦东新区"
"B0FFH2QQHR","静安公园-静安寺广场","风景名胜;公园广场;城市广场","110105","tour","南京西路1661号(静安寺地铁站15号口步行200米)","121.445991","31.222472","121.44139094745785","31.22435297446016","021-62483238","上海市","上海市","静安区"
"B0FFJFKIC6","北广场","风景名胜;公园广场;城市广场","110105","tour","南京西路789号(南京西路地铁站5号口旁)","121.462549","31.229968","121.45799142132206","31.231881561097087","[]","上海市","上海市","静安区"
"B00156ZKU0","五星广场","风景名胜;公园广场;城市广场","110105","tour","北蔡镇西中路五星村道","121.571862","31.173209","121.5676429426464","31.175424555306105","[]","上海市","上海市","浦东新区"
"B0HRVXGACH","文化广场","风景名胜;公园广场;城市广场","110105","tour","高斯路635号张江主题公园","121.609417","31.204800","121.60521687639391","31.20701168051574","[]","上海市","上海市","浦东新区"
"B00155F2OS","吴泾文化广场","风景名胜;公园广场;城市广场","110105","tour","吴泾镇剑川路2号","121.468115","31.043281","121.46359021772489","31.04530759158492","[]","上海市","上海市","闵行区"
"B0HB3C9PJJ","112人民广场","风景名胜;公园广场;城市广场","110105","tour","石门一路德义大楼南侧约30米","121.461914","31.230724","121.45735450740113","31.232635665015728","[]","上海市","上海市","静安区"
"B0IAPZOS3F","花木玉兰广场(南)","风景名胜;公园广场;城市广场","110105","tour","樱花路与玉兰路交叉口东北40米","121.548049","31.206025","121.54377742240169","31.208185053468753","[]","上海市","上海市","浦东新区"
"B0H3J62OWH","健身广场","风景名胜;公园广场;城市广场","110105","tour","新市北路1505号江湾公园","121.482216","31.305647","121.47771507930469","31.30758112528898","[]","上海市","上海市","虹口区"
"B0IAPZNYFT","花木玉兰广场(北)","风景名胜;公园广场;城市广场","110105","tour","玉兰路与牡丹路交叉口东60米","121.547489","31.206873","121.54321588157802","31.209031459128195","[]","上海市","上海市","浦东新区"
"B0FFFEA9QK","长兴馆文化休闲广场","风景名胜;公园广场;城市广场","110105","tour","高桥西街与树德街交叉路口南侧","121.581426","31.343741","121.57720511460212","31.345891723793443","[]","上海市","上海市","浦东新区"
"B00155HSAM","康乐文化广场","风景名胜;公园广场;城市广场","110105","tour","[]","121.414133","31.148752","121.4094925135253","31.150630744838548","[]","上海市","上海市","徐汇区"
"B0FFFSC093","高东镇法制宣传广场","风景名胜;公园广场;城市广场","110105","tour","光泽路与高东新路交叉口西北40米","121.616257","31.330821","121.61204292849153","31.332974763952457","[]","上海市","上海市","浦东新区"
"B00155KNUJ","盛莲文体广场","风景名胜;公园广场;城市广场","110105","tour","浦三路821弄1-43号","121.521369","31.183456","121.51701763314873","31.18556042916216","[]","上海市","上海市","浦东新区"
"B00155LWT5","吴淞开埠纪念广场","风景名胜;公园广场;城市广场","110105","tour","吴淞镇","121.498751","31.372124","121.49430316358013","31.374083830520664","[]","上海市","上海市","宝山区"
"B0015211C3","虹桥文化广场","风景名胜;公园广场;城市广场","110105","tour","万源路2800号","121.386617","31.173738","121.3819765075996","31.175606019659842","021-64056200","上海市","上海市","闵行区"
"B001511181","金山广场","风景名胜;公园广场;城市广场","110105","tour","山阳镇金山大道2000号","121.342617","30.740789","121.33808331418238","30.742961313542775","[]","上海市","上海市","金山区"
"B0FFFH03PU","金山卫站北广场","风景名胜;公园广场;城市广场","110105","tour","卫阳南路120号","121.362084","30.728591","121.35751309133343","30.730736996486947","[]","上海市","上海市","金山区"
"B0FFJRVZ86","花神广场","风景名胜;公园广场;城市广场","110105","tour","河南南路太阳都市花园-一期","121.489084","31.222685","121.48461422327969","31.2246748002375","[]","上海市","上海市","黄浦区"
"B0015474F4","龙华滨江休闲广场","风景名胜;公园广场;城市广场","110105","tour","龙潭路18号","121.458454","31.151373","121.45389153193463","31.153315731297365","[]","上海市","上海市","徐汇区"
"B0H04Z7WCR","溪雨观悦荟广场(九江路)","风景名胜;公园广场;城市广场","110105","tour","九江路悦荟mosaic(南京东路地铁站3号口旁)","121.483725","31.236687","121.47923521130251","31.238654619982782","[]","上海市","上海市","黄浦区"
"B0G3M92BXH","咸恒广场","风景名胜;公园广场;城市广场","110105","tour","贵州路67号(人民广场地铁站19号口步行310米)","121.476304","31.235436","121.47178907881177","31.23738311015361","[]","上海市","上海市","黄浦区"
"B0HUV52386","龙华广场","风景名胜;公园广场;城市广场","110105","tour","龙华西路与龙华路交叉口北60米","121.451264","31.172989","121.44668074199743","31.174904695982445","[]","上海市","上海市","徐汇区"
"B00157GBHC","黄浦银杏广场","风景名胜;公园广场;城市广场","110105","tour","龙门路与金陵中路交叉口北40米","121.478582","31.226513","121.47407547196532","31.228470602707443","[]","上海市","上海市","黄浦区"
"B0FFF00ENR","南码头河滨休闲广场","风景名胜;公园广场;城市广场","110105","tour","浦三路635-637弄通道与齐恒路交叉口东北300米","121.521437","31.191683","121.51708517385863","31.193783518398025","[]","上海市","上海市","浦东新区"
"B0FFM44MOJ","芳华绿地","风景名胜;公园广场;城市广场","110105","tour","芳华路与白杨路交叉口东20米","121.558643","31.195798","121.55439762244082","31.19798328496085","[]","上海市","上海市","浦东新区"
"B0FFIHBE1D","居委广场","风景名胜;公园广场;城市广场","110105","tour","世纪大道东昌大楼西北侧约190米","121.511313","31.233755","121.50692220884385","31.235806133837013","[]","上海市","上海市","浦东新区"
"B00156F9HZ","庆典广场","风景名胜;公园广场;城市广场","110105","tour","浦东世博园区A片区(近世博文化中心)","121.491831","31.188865","121.48737388650079","31.19087931274971","[]","上海市","上海市","浦东新区"
"B00155QILA","张江科技文化广场","风景名胜;公园广场;城市广场","110105","tour","张江路610号","121.615031","31.204677","121.6108281597743","31.206885297495678","021-58953818;021-58963256","上海市","上海市","浦东新区"
"B00155HIHG","科普广场","风景名胜;公园广场;城市广场","110105","tour","中原路工农三村(市光路地铁站2号口步行90米)","121.532269","31.321727","121.52794194527044","31.323800199406133","[]","上海市","上海市","杨浦区"
"B0FFFDZ3AX","气象广场","风景名胜;公园广场;城市广场","110105","tour","中山东一路与延安东路交叉口东北40米","121.492120","31.233482","121.48766011793201","31.23547580585942","[]","上海市","上海市","黄浦区"
"B00155L4R9","华城广场","风景名胜;公园广场;城市广场","110105","tour","三林镇","121.490166","31.163046","121.48570514919705","31.165068465303158","[]","上海市","上海市","浦东新区"
"B00155CXXY","上海南站北广场","风景名胜;公园广场;城市广场","110105","tour","漕河泾镇动力北三路(上海南站地铁站5入口步行230米)","121.42758","31.154091","121.42295246070557","31.15597806779541","[]","上海市","上海市","徐汇区"
"B0FFGMD9ER","黄金广场","风景名胜;公园广场;城市广场","110105","tour","方浜中路249号(豫园地铁站7号口步行360米)","121.491230","31.227153","121.48676747750235","31.229147080378635","[]","上海市","上海市","黄浦区"
"B0FFHS8CFA","金桥公园-淮音广场","风景名胜;公园广场;城市广场","110105","tour","台儿庄路408号金桥公园","121.594041","31.257697","121.58983630967242","31.259886994897844","[]","上海市","上海市","浦东新区"
"B00153F3C7","吉浦广场","风景名胜;公园广场;城市广场","110105","tour","吉浦路三门路514号","121.490024","31.304021","121.4855506118633","31.30597859669368","13524577951","上海市","上海市","杨浦区"
"B0FFF358XU","同济大学音乐广场","风景名胜;公园广场;城市广场","110105","tour","同济大学","121.500116","31.283491","121.49568066310256","31.285487013157002","[]","上海市","上海市","杨浦区"
"B00155HSD8","上海南站南广场","风景名胜;公园广场;城市广场","110105","tour","上海南站地铁站2号口步行160米","121.432022","31.15128","121.42740122112761","31.153173977690056","[]","上海市","上海市","徐汇区"
"B0FFM1S84T","北蔡休闲绿地","风景名胜;公园广场;城市广场|风景名胜;公园广场;公园","110105|110101","tour","北中路571号","121.565912","31.186071","121.5616819132818","31.188272443178146","[]","上海市","上海市","浦东新区"
"B0FFF00I7R","春广场","风景名胜;公园广场;城市广场","110105","tour","复兴中路516复兴公园","121.468328","31.217795","121.46378890991456","31.219728847292583","[]","上海市","上海市","黄浦区"
"B0015081F1","颛桥文化广场","风景名胜;公园广场;城市广场","110105","tour","颛兴路162号","121.397131","31.067142","121.39249437560522","31.069063218858847","021-64894923;13661544552","上海市","上海市","闵行区"
"B00155HMKD","上海白玉兰人口文化广场","风景名胜;公园广场;城市广场","110105","tour","天目西路307号(上海火车站地铁站3号口步行170米)","121.454181","31.246761","121.44959879472428","31.248647535246263","[]","上海市","上海市","静安区"
"B00156D68Q","东海广场","风景名胜;公园广场;城市广场","110105","tour","祝桥东海镇","121.810671","31.093129","121.80639826578546","31.095275861524694","[]","上海市","上海市","浦东新区"
"B0FFF5DUO3","五角场广场","风景名胜;公园广场;城市广场|购物服务;家电电子卖场;手机销售","110105|060305","tour","五角场地铁站5号口步行100米","121.51566","31.299918","121.5112790088114","31.301953627459387","[]","上海市","上海市","杨浦区"
"B0H3THH3QW","活动广场","风景名胜;公园广场;城市广场","110105","tour","包头路929号(近殷行路)工农公园","121.537816","31.325620","121.53350568759916","31.32770570128994","[]","上海市","上海市","杨浦区"
